Date,Time,CO,Benzene,NO2,Temperature,Humidity(%),Traffic_Volume,Particulate_Matter
11.01.05,23:00:00,3.5,16.2,151,11.9,69,,
11.01.05,16:00:00,3.9,20.1,159,13.6,58.9,,
11.01.05,21:00:00,4.1,18.4,156,12.6,63.9,,
11.01.05,8:00:00,3.2,19,136,12.1,67.6,,
11.01.05,20:00:00,4.7,24.5,162,12.9,61.5,,
11.01.05,9:00:00,5.1,26.5,147,12.5,65.1,,
12.01.05,4:00:00,-200,4.2,85,10.7,71.3,,
12.01.05,5:00:00,1,4.7,83,10,74.8,,
12.01.05,3:00:00,1.1,4.3,-200,11.5,68.2,,
12.01.05,6:00:00,1.4,7.3,98,9.2,78.5,,
12.01.05,2:00:00,2.1,9.1,122,11.2,70.3,,
12.01.05,7:00:00,1.8,9.3,109,8.8,79.4,,
12.01.05,0:00:00,1.2,9.6,127,12,66.6,,
12.01.05,23:00:00,2.5,11.1,133,10,73.2,,
12.01.05,14:00:00,3.1,15.2,156,15.1,49.6,,
12.01.05,1:00:00,2.4,11.4,123,11.4,69.6,,
12.01.05,16:00:00,3.3,17.2,166,15.8,48.9,,
12.01.05,17:00:00,3.4,17.6,173,14.6,54,,
12.01.05,15:00:00,3.4,18.2,173,15.7,48.8,,
12.01.05,22:00:00,3.6,15.2,158,10.7,70.9,,
12.01.05,13:00:00,3.8,17.7,185,14.7,52.3,,
12.01.05,11:00:00,3.5,16.5,191,11.8,65.5,,
12.01.05,12:00:00,3.5,17.3,196,13,60.9,,
12.01.05,18:00:00,4.7,25.4,177,14.3,56.3,,
12.01.05,8:00:00,3.8,17.8,138,8.7,79.4,,
12.01.05,10:00:00,4.4,19.6,170,9.9,73.3,,
12.01.05,21:00:00,5.9,23.3,177,12,67.5,,
12.01.05,9:00:00,4.1,20.1,138,8.9,76.5,,
12.01.05,19:00:00,5.7,28.4,182,14.1,57.8,,
12.01.05,20:00:00,5.6,27.5,166,13.1,62.9,,
13.01.05,5:00:00,0.9,3.2,77,7,77.3,,
13.01.05,4:00:00,1.1,3.7,86,6.2,82.1,,
13.01.05,6:00:00,1,3.7,81,6.5,79.7,,
13.01.05,3:00:00,1.6,6.3,-200,6.9,80.7,,
13.01.05,2:00:00,1.7,6,105,8.4,75.9,,
13.01.05,7:00:00,1.6,8,103,7.7,76.8,,
13.01.05,22:00:00,2,7.5,107,8.8,71,,
13.01.05,23:00:00,1.8,7.8,101,8,73.4,,
13.01.05,1:00:00,2.5,10.2,120,8.5,76.9,,
13.01.05,13:00:00,2.2,11.3,135,14.2,54.1,,
13.01.05,14:00:00,2.4,12.9,133,14.2,54.3,,
13.01.05,0:00:00,2.9,11.5,123,9.4,75,,
13.01.05,15:00:00,2.7,14.1,134,14,56.3,,
13.01.05,12:00:00,3.2,12.8,178,13.1,58.5,,
13.01.05,16:00:00,2.7,15.8,137,13.5,57.8,,
13.01.05,20:00:00,2.9,13.3,129,11,67.1,,
13.01.05,21:00:00,3.3,13,129,9.5,71.3,,
13.01.05,10:00:00,3.9,15.7,158,9.7,70.1,,
13.01.05,8:00:00,3.1,16.3,127,8.2,74.9,,
13.01.05,19:00:00,4,19.8,144,10.8,69.5,,
13.01.05,11:00:00,3.6,16.5,175,11.7,62.7,,
13.01.05,17:00:00,3.9,19.9,160,12.3,63,,
13.01.05,9:00:00,4.1,24,134,8.8,73.2,,
13.01.05,18:00:00,5.2,26.6,166,11.4,68,,
14.01.05,3:00:00,1,3.6,-200,6.7,75,,
14.01.05,4:00:00,1.1,4.2,59,5.1,81.3,,
14.01.05,6:00:00,1.3,5,109,5.3,80.4,,
14.01.05,22:00:00,1.7,6.2,126,8.3,69.7,,
14.01.05,2:00:00,1.3,4.5,90,7.1,73.5,,
14.01.05,7:00:00,1.4,7.3,110,5.7,79.3,,
14.01.05,1:00:00,1.8,6.4,98,7.1,73.9,,
14.01.05,23:00:00,1.6,6.7,113,6.7,74.4,,
14.01.05,5:00:00,1.6,6.9,98,4.3,82.9,,
14.01.05,0:00:00,2.7,8.8,112,7.6,73,,
14.01.05,14:00:00,3.1,15.1,143,11.3,60.1,,
14.01.05,15:00:00,2.7,14.5,138,12.2,56.9,,
14.01.05,12:00:00,3.1,14.7,164,10.2,63.6,,
14.01.05,13:00:00,3.3,17.4,160,11,60.9,,
14.01.05,9:00:00,4.3,16.9,144,6.9,75.2,,
14.01.05,16:00:00,3.4,16.9,143,11.9,59.1,,
14.01.05,11:00:00,3.8,17.1,179,9.3,67.1,,
14.01.05,21:00:00,5,18.2,190,8.2,75.2,,
14.01.05,10:00:00,4.1,17.7,147,8,71.9,,
14.01.05,8:00:00,5,24.5,159,6.8,74.8,,
14.01.05,17:00:00,5,24.3,196,10.3,66.3,,
14.01.05,20:00:00,5.8,25.7,188,8.3,75,,
14.01.05,18:00:00,5.7,26.1,197,8.2,74.9,,
14.01.05,19:00:00,5.8,26.4,189,7.9,77.1,,
15.01.05,5:00:00,1.1,3.1,92,3.4,81.4,,
15.01.05,6:00:00,1,2.8,70,4.2,77,,
15.01.05,7:00:00,1.3,4.3,83,3.5,80.8,,
15.01.05,4:00:00,-200,4.8,115,2.4,86.6,,
15.01.05,3:00:00,1.6,5.1,-200,3.3,82.6,,
15.01.05,2:00:00,2,6.2,122,4.8,79.4,,
15.01.05,8:00:00,1.9,9.7,127,3.5,80.3,,
15.01.05,1:00:00,2.4,7.5,128,4.9,80.1,,
15.01.05,0:00:00,2.3,7.5,129,6.4,74.9,,
15.01.05,9:00:00,2.6,10.9,142,4,78.5,,
15.01.05,22:00:00,2.3,8.3,148,5.9,66.4,,
15.01.05,11:00:00,2.4,10,153,5.6,72.3,,
15.01.05,10:00:00,2.7,10.6,155,4.5,76.6,,
15.01.05,16:00:00,2.9,11.4,168,12.2,47,,
15.01.05,15:00:00,3.2,12.3,182,12.3,46.3,,
15.01.05,12:00:00,2.7,11.6,177,7.5,64.4,,
15.01.05,23:00:00,3,11.1,151,5.2,70,,
15.01.05,20:00:00,3.3,12.8,166,7.6,65.3,,
15.01.05,13:00:00,3.1,15.6,179,8.9,60.8,,
15.01.05,17:00:00,3,15.2,179,10.5,55.1,,
15.01.05,21:00:00,3.6,14.7,168,6.5,67.6,,
15.01.05,14:00:00,4.4,18.1,212,10.6,55.3,,
15.01.05,18:00:00,3.7,17.4,182,8.7,66.3,,
15.01.05,19:00:00,5.2,20.8,194,7.9,69.9,,
16.01.05,14:00:00,0.8,1.9,85,11.4,32,,
16.01.05,12:00:00,0.8,2.2,89,11.1,33.4,,
16.01.05,15:00:00,0.7,2,80,11.3,32.5,,
16.01.05,10:00:00,1,2.6,112,9,39.5,,
16.01.05,11:00:00,1,2.6,96,10.7,34.4,,
16.01.05,13:00:00,1,3,98,11.9,30.8,,
16.01.05,16:00:00,1.1,2.8,112,11,33,,
16.01.05,17:00:00,1.1,3.3,121,10.3,35,,
16.01.05,18:00:00,1.2,3.4,132,8.4,40.9,,
16.01.05,22:00:00,1.2,3.9,130,7,41.5,,
16.01.05,21:00:00,1.5,4.3,157,7.7,39,,
16.01.05,5:00:00,1.4,4.2,120,4.5,62.7,,
16.01.05,8:00:00,1.4,4.8,156,5.7,54.5,,
16.01.05,9:00:00,1.7,6.3,130,6.1,50.3,,
16.01.05,6:00:00,1.2,4.5,106,4.7,62.3,,
16.01.05,23:00:00,1.5,5.2,145,6.6,42.6,,
16.01.05,4:00:00,1.7,5.9,115,3.7,68.9,,
16.01.05,19:00:00,2,7.1,160,8.3,38.5,,
16.01.05,7:00:00,1.4,5.4,118,3.9,67.1,,
16.01.05,20:00:00,2.2,7.4,167,8.1,37.9,,
16.01.05,3:00:00,1.7,6,-200,4,69.5,,
16.01.05,2:00:00,2.1,7.6,128,5.1,65.5,,
16.01.05,1:00:00,3.2,9.8,165,4.9,67.1,,
16.01.05,0:00:00,3.8,13.6,165,5.2,67.8,,
17.01.05,5:00:00,0.5,1,79,2.6,58.6,,
17.01.05,4:00:00,0.7,1.1,79,3.7,55.8,,
17.01.05,3:00:00,0.6,1.4,-200,4,54.3,,
17.01.05,6:00:00,0.7,1.6,90,3.2,56,,
17.01.05,1:00:00,1.2,3.5,110,6,46,,
17.01.05,2:00:00,1,2.9,100,4.4,53.1,,
17.01.05,0:00:00,1.4,3.8,133,6.4,44.2,,
17.01.05,7:00:00,1,3.2,95,3.6,55.4,,
17.01.05,22:00:00,1.9,8.7,153,5.3,55,,
17.01.05,23:00:00,1.9,7.4,143,4.2,58.1,,
17.01.05,16:00:00,3.3,15.3,182,12.9,24.5,,
17.01.05,12:00:00,2.7,13.4,178,10.5,34.7,,
17.01.05,13:00:00,3.1,14.5,176,11.1,33.3,,
17.01.05,14:00:00,3.1,14.7,177,11.1,32.6,,
17.01.05,15:00:00,3.2,17,182,12.4,28.3,,
17.01.05,10:00:00,3.1,14.7,186,4.6,52.1,,
17.01.05,21:00:00,3,13.4,172,6,53.3,,
17.01.05,11:00:00,3.8,15.1,208,8.2,40.5,,
17.01.05,9:00:00,4.1,18,199,2.4,60.2,,
17.01.05,20:00:00,3.6,16.7,181,7.2,50.6,,
17.01.05,8:00:00,3,15.9,169,1.8,63.3,,
17.01.05,17:00:00,4,21.2,193,11.4,28.7,,
17.01.05,19:00:00,8.7,37.2,225,7.8,48.1,,
17.01.05,18:00:00,8.6,43,272,9.2,39.3,,
18.01.05,4:00:00,-200,2.1,83,4.5,53.8,,
18.01.05,5:00:00,0.8,2.5,87,3.1,59.7,,
18.01.05,3:00:00,0.7,2.4,-200,3.3,57.7,,
18.01.05,2:00:00,1,3.4,105,3.2,58.8,,
18.01.05,6:00:00,0.9,3.5,106,4.2,57.1,,
18.01.05,1:00:00,1.4,5,131,3,60.2,,
18.01.05,22:00:00,0.1,3.3,104,11.3,71.8,,
18.01.05,0:00:00,1.6,6.7,142,3.4,60.9,,
18.01.05,7:00:00,1.5,6.9,140,3.4,58.5,,
18.01.05,23:00:00,0.2,4.9,104,9.8,81.9,,
18.01.05,21:00:00,1.5,6,152,10.3,74,,
18.01.05,8:00:00,3.1,16.8,167,3.9,57.3,,
18.01.05,11:00:00,3.8,17.2,196,5.5,54.9,,
18.01.05,9:00:00,5.1,20.3,175,4.3,56.8,,
18.01.05,10:00:00,5.8,25,235,5.6,52.9,,
18.01.05,12:00:00,4.4,21.4,211,5.1,64.3,,
18.01.05,20:00:00,4.2,21.7,184,6.4,82.9,,
18.01.05,13:00:00,4.9,25.1,234,5.5,66.1,,
18.01.05,19:00:00,5.5,26,216,5.1,83,,
18.01.05,15:00:00,4.6,26.1,243,5,75.5,,
18.01.05,18:00:00,4.9,27.7,215,5,79.6,,
18.01.05,17:00:00,4.9,24.5,240,5.3,77.4,,
18.01.05,14:00:00,5.2,28,240,5.5,69.3,,
18.01.05,16:00:00,4.8,24.7,224,5.2,76.2,,
19.01.05,4:00:00,-200,1.1,73,4.8,75.7,,
19.01.05,5:00:00,-200,0.9,52,4.7,78.9,,
19.01.05,6:00:00,-200,1.2,57,5,75,,
19.01.05,22:00:00,1.1,2.4,95,8.8,52.1,,
19.01.05,3:00:00,-200,1.5,-200,6.9,76.4,,
19.01.05,11:00:00,-200,2.5,124,5.3,75.9,,
19.01.05,12:00:00,-200,2.7,117,6.3,73,,
19.01.05,7:00:00,0.1,2.5,89,5.6,69.5,,
19.01.05,10:00:00,0.2,3.7,128,6.4,67.4,,
19.01.05,15:00:00,0.2,4.3,114,9.4,53.6,,
19.01.05,16:00:00,0.2,4.3,110,9.2,55,,
19.01.05,17:00:00,0.7,4.1,112,8.7,55.1,,
19.01.05,23:00:00,1.2,3.9,97,8.8,50.9,,
19.01.05,13:00:00,0.3,4.6,110,8.6,63.3,,
19.01.05,19:00:00,2.2,7,135,8.6,53.6,,
19.01.05,14:00:00,0.6,6.7,128,10,55,,
19.01.05,21:00:00,2.6,7.8,141,9.2,49.8,,
19.01.05,18:00:00,1.8,7.6,130,8.9,54.4,,
19.01.05,9:00:00,1.2,7.3,152,7.1,65.4,,
19.01.05,20:00:00,2.3,9.6,141,9,50.4,,
19.01.05,8:00:00,0.7,7.6,128,7,64.9,,
19.01.05,2:00:00,0.4,4.4,109,9.9,79.8,,
19.01.05,1:00:00,1,6.7,127,9.9,81,,
19.01.05,0:00:00,0.9,6.6,124,9.5,83.8,,
20.01.05,4:00:00,0.6,0.7,40,7.8,54.2,,
20.01.05,5:00:00,0.6,0.9,45,7.1,56,,
20.01.05,3:00:00,0.7,1.2,-200,8.1,53.1,,
20.01.05,2:00:00,0.9,1.3,62,8.5,51.9,,
20.01.05,1:00:00,1.1,2.5,74,8.6,51.5,,
20.01.05,6:00:00,0.9,2.9,93,7,57.6,,
20.01.05,7:00:00,1,2.7,104,7.5,55.3,,
20.01.05,0:00:00,1.8,4.1,112,8.7,51.1,,
20.01.05,15:00:00,2.3,10.3,140,15.1,20.8,,
20.01.05,14:00:00,3,14.3,154,14.8,25.4,,
20.01.05,23:00:00,1.7,6.4,120,7.3,52.8,,
20.01.05,16:00:00,3,14.5,167,15.4,23.5,,
20.01.05,13:00:00,2.6,12.6,150,14.4,28.9,,
20.01.05,12:00:00,2.6,11.9,151,13.9,32.3,,
20.01.05,22:00:00,2.1,7,132,8.1,49.9,,
20.01.05,11:00:00,2.9,11.5,170,12.4,37.1,,
20.01.05,21:00:00,2.8,13,150,8.7,48.3,,
20.01.05,20:00:00,3.4,16,165,9.9,44,,
20.01.05,8:00:00,3.4,14.4,162,7,56.3,,
20.01.05,17:00:00,4.5,21.9,204,13.7,28.1,,
20.01.05,9:00:00,4.2,17.2,169,7.6,53.5,,
20.01.05,10:00:00,4.4,17.4,190,8.3,50.5,,
20.01.05,19:00:00,4.3,21.2,182,10.4,42.3,,
20.01.05,18:00:00,6,28.5,210,11.5,37.5,,
21.01.05,2:00:00,1.4,4.5,94,6.7,57.4,,
21.01.05,3:00:00,1.3,4.6,-200,5.9,62.1,,
21.01.05,1:00:00,1.6,5.6,110,6.8,56.4,,
21.01.05,4:00:00,-200,5.9,101,5.4,65.9,,
21.01.05,0:00:00,1.8,5.8,119,8,52.2,,
21.01.05,5:00:00,1.3,6.6,117,5.5,66.5,,
21.01.05,6:00:00,1.6,9.2,121,5.9,65.8,,
21.01.05,7:00:00,2.4,12.2,138,6.4,63.9,,
21.01.05,14:00:00,2.9,13.9,142,12.8,46.9,,
21.01.05,15:00:00,3,16.8,139,13.1,48,,
21.01.05,17:00:00,1.4,16.4,135,13.4,51.2,,
21.01.05,10:00:00,4.3,19.4,175,8.3,58.5,,
21.01.05,18:00:00,2.3,18,223,12.1,55.3,,
21.01.05,11:00:00,4.2,20.5,183,9.3,54.5,,
21.01.05,19:00:00,1.6,20.3,194,12,56.5,,
21.01.05,8:00:00,4.5,22.6,174,7.2,62.2,,
21.01.05,23:00:00,1.7,18.2,207,8.1,73.8,,
21.01.05,13:00:00,5,24,198,11.1,51.4,,
21.01.05,12:00:00,4.5,22.5,189,10.2,53.1,,
21.01.05,16:00:00,3.3,20.2,99,13.5,51.5,,
21.01.05,9:00:00,5.7,29,179,7.9,60,,
21.01.05,22:00:00,3.5,21.8,230,8.9,71,,
21.01.05,21:00:00,6.4,35.7,243,9.4,69.1,,
21.01.05,20:00:00,4.9,38.1,244,10.4,64.4,,
22.01.05,17:00:00,-200,7.1,138,14.4,25.7,,
22.01.05,16:00:00,-200,5.9,126,15.4,29.3,,
22.01.05,18:00:00,0.1,8.6,148,13.4,27.2,,
22.01.05,15:00:00,0.1,7,133,15.8,33.8,,
22.01.05,20:00:00,0.7,12.6,175,11.3,25.7,,
22.01.05,19:00:00,0.4,12.2,167,12.2,28.7,,
22.01.05,23:00:00,1.3,15.1,196,8.2,36.8,,
22.01.05,22:00:00,2.1,16.9,215,8.4,36.5,,
22.01.05,6:00:00,0.4,11.6,183,5.2,81.4,,
22.01.05,4:00:00,0.5,11.5,126,7,77.8,,
22.01.05,21:00:00,2.7,21.1,224,9.7,31.9,,
22.01.05,7:00:00,0.5,13.2,193,5.6,80.4,,
22.01.05,3:00:00,0.9,13.1,-200,6.7,78.7,,
22.01.05,5:00:00,0.9,13.7,144,5.7,80.5,,
22.01.05,14:00:00,1.3,16.9,186,14.9,49.9,,
22.01.05,8:00:00,0.8,15.6,196,6.3,78.8,,
22.01.05,2:00:00,1.5,15.1,198,7.1,77.3,,
22.01.05,1:00:00,1.6,14.4,216,7.3,76.7,,
22.01.05,13:00:00,1,15,192,15,50.2,,
22.01.05,12:00:00,1,15,204,14,52,,
22.01.05,11:00:00,1.5,16.6,246,11.6,59.8,,
22.01.05,9:00:00,1.4,16.9,208,6.9,76.9,,
22.01.05,10:00:00,1.6,18.5,217,9.2,67.7,,
22.01.05,0:00:00,2.6,20.1,223,7.3,76.8,,
23.01.05,7:00:00,-200,1.6,77,3.1,51,,
23.01.05,6:00:00,-200,2,73,2.7,53.3,,
23.01.05,5:00:00,-200,2.3,74,4.6,45.1,,
23.01.05,8:00:00,-200,2.1,98,2.5,54.1,,
23.01.05,9:00:00,-200,4.4,121,3.1,53.5,,
23.01.05,4:00:00,-200,5.5,139,4.2,50.8,,
23.01.05,3:00:00,-200,5.9,-200,4.7,46.6,,
23.01.05,10:00:00,-200,6.4,162,5,47.5,,
23.01.05,22:00:00,-200,3.5,104,5.8,74.4,,
23.01.05,17:00:00,-200,3.7,124,7.1,66,,
23.01.05,2:00:00,-200,7.6,150,5.7,44.3,,
23.01.05,1:00:00,-200,7.5,181,7,39.9,,
23.01.05,11:00:00,-200,7.3,178,5.8,43.4,,
23.01.05,21:00:00,-200,4.7,123,7.3,68.1,,
23.01.05,18:00:00,-200,4.3,130,5.7,75.1,,
23.01.05,16:00:00,-200,7,180,8.9,49.1,,
23.01.05,23:00:00,-200,5.4,134,6.2,72.3,,
23.01.05,14:00:00,-200,7.9,175,8.1,41.2,,
23.01.05,12:00:00,-200,8.7,206,7.1,42.8,,
23.01.05,15:00:00,-200,9,169,8.3,41.3,,
23.01.05,13:00:00,-200,9.2,191,7.9,41.6,,
23.01.05,0:00:00,0.8,10.1,195,8,36,,
23.01.05,19:00:00,-200,6.8,141,5.4,77.6,,
23.01.05,20:00:00,-200,8.7,157,5.4,78.2,,
24.01.05,5:00:00,0.3,0.6,40,6.6,51.3,,
24.01.05,23:00:00,-200,1.5,58,6.1,42.6,,
24.01.05,22:00:00,-200,1.7,75,6.4,41.7,,
24.01.05,4:00:00,-200,1,48,5.8,59.5,,
24.01.05,6:00:00,0.5,1.2,67,7,47.2,,
24.01.05,21:00:00,0.3,3.6,107,6.6,43.2,,
24.01.05,3:00:00,-200,1.9,-200,5.8,59,,
24.01.05,7:00:00,0.6,2.9,104,6.6,47.9,,
24.01.05,14:00:00,0.7,5.6,-200,10.9,34.9,,
24.01.05,11:00:00,0.6,5.4,151,10,40.6,,
24.01.05,12:00:00,0.5,5.1,138,11.8,35.4,,
24.01.05,20:00:00,1.2,7.3,152,6.9,42.5,,
24.01.05,13:00:00,0.7,5.8,127,10.7,37.2,,
24.01.05,10:00:00,1.4,5.7,183,8.7,46.7,,
24.01.05,17:00:00,1,7.6,163,8.9,38.1,,
24.01.05,16:00:00,1.3,7.1,172,10.6,34.2,,
24.01.05,19:00:00,1.5,8.9,169,7.3,42.2,,
24.01.05,15:00:00,1.1,8,148,10.7,33.1,,
24.01.05,18:00:00,1.5,10.4,180,7.8,39.7,,
24.01.05,0:00:00,-200,4.4,105,5.9,72.7,,
24.01.05,1:00:00,-200,6,121,5,76.5,,
24.01.05,9:00:00,2,9.7,203,6.9,52.8,,
24.01.05,2:00:00,0.1,7.6,136,4,80.4,,
24.01.05,8:00:00,1.8,11.1,169,7.2,49.8,,
25.01.05,2:00:00,-200,0.4,29,5.5,42.4,,
25.01.05,1:00:00,-200,0.6,44,5.7,41.5,,
25.01.05,5:00:00,-200,0.2,20,3.7,56.3,,
25.01.05,4:00:00,-200,0.2,19,4.3,51.6,,
25.01.05,6:00:00,-200,0.1,35,3.3,58.1,,
25.01.05,7:00:00,-200,0.4,60,3.9,47.3,,
25.01.05,3:00:00,-200,0.3,-200,4.5,52,,
25.01.05,0:00:00,-200,1,57,5.9,41.8,,
25.01.05,23:00:00,-200,1.5,67,3.9,50.6,,
25.01.05,22:00:00,0.1,2.4,87,4.1,52.5,,
25.01.05,8:00:00,0.2,2.9,115,4.3,45.9,,
25.01.05,13:00:00,0.3,3.6,114,5.2,44.5,,
25.01.05,12:00:00,0.3,3.9,126,5.7,44.1,,
25.01.05,15:00:00,0.2,3.6,107,4.5,51,,
25.01.05,21:00:00,0.3,2.8,106,3.5,60.3,,
25.01.05,11:00:00,0.4,3.8,188,5,51.4,,
25.01.05,14:00:00,0.4,4.2,123,4.7,48.6,,
25.01.05,16:00:00,0.4,3.6,121,5.1,50.1,,
25.01.05,17:00:00,0.4,3.9,118,5,50.4,,
25.01.05,9:00:00,0.7,5.4,157,4.2,50.1,,
25.01.05,10:00:00,0.5,5.1,147,3.4,62.7,,
25.01.05,18:00:00,0.7,4.9,134,4.3,56.4,,
25.01.05,19:00:00,1,5.8,142,4.3,56.7,,
25.01.05,20:00:00,1.1,6.1,133,4.3,57,,
26.01.05,5:00:00,-200,0.1,17,2.7,53.9,,
26.01.05,4:00:00,-200,0.2,20,3.3,52.8,,
26.01.05,2:00:00,-200,0.4,30,3.9,50.9,,
26.01.05,3:00:00,-200,0.3,-200,3,57.7,,
26.01.05,6:00:00,-200,0.5,35,2.8,54.4,,
26.01.05,1:00:00,-200,0.9,49,4,47.8,,
26.01.05,0:00:00,-200,1.1,55,3.9,47.7,,
26.01.05,7:00:00,-200,0.9,71,3.6,49,,
26.01.05,12:00:00,0.1,2.7,130,4.3,50,,
26.01.05,15:00:00,0.3,3.4,132,5.6,42.4,,
26.01.05,10:00:00,0.3,2.8,143,4.3,49.4,,
26.01.05,11:00:00,0.1,3.2,134,4.5,48.4,,
26.01.05,13:00:00,0.2,3.5,122,4.3,49.7,,
26.01.05,8:00:00,0.3,3.3,136,3.3,50.2,,
26.01.05,14:00:00,0.5,4.8,129,4.9,45.3,,
26.01.05,16:00:00,0.3,4.2,133,5.7,43.1,,
26.01.05,23:00:00,0.2,2.5,90,4,56.8,,
26.01.05,22:00:00,0.4,2.9,114,4.6,54.8,,
26.01.05,9:00:00,0.6,4.4,163,3.5,47.5,,
26.01.05,17:00:00,0.3,4.2,126,4.8,49.7,,
26.01.05,18:00:00,1,8.5,177,5.1,43,,
26.01.05,21:00:00,1.1,6.2,151,4.7,50.8,,
26.01.05,20:00:00,1.4,7.6,169,4.9,47.9,,
26.01.05,19:00:00,1.4,9.2,185,5.3,44.4,,
27.01.05,4:00:00,-200,0.3,28,4.4,42.2,,
27.01.05,5:00:00,0.4,0.3,26,4.1,45.9,,
27.01.05,3:00:00,-200,0.8,-200,4.5,39.7,,
27.01.05,6:00:00,0.5,0.7,61,4.3,42.5,,
27.01.05,7:00:00,0.7,1.4,91,4.6,38.1,,
27.01.05,1:00:00,0.2,2.2,83,4.5,42,,
27.01.05,2:00:00,0.2,2.5,74,4.1,42.1,,
27.01.05,0:00:00,0.2,2.6,87,4.2,46.8,,
27.01.05,12:00:00,1,3,104,6.6,40.2,,
27.01.05,22:00:00,1.4,3.6,128,4.3,41.1,,
27.01.05,16:00:00,1.5,4.7,139,7,33.5,,
27.01.05,17:00:00,1.5,5.1,142,6.5,32.4,,
27.01.05,11:00:00,1.3,3.5,125,7,38.4,,
27.01.05,23:00:00,1.3,4.3,115,4,43.1,,
27.01.05,15:00:00,1.3,4.5,125,7.3,35,,
27.01.05,13:00:00,1.2,4.1,115,6.6,41.2,,
27.01.05,14:00:00,1.5,4.7,126,7.3,36.8,,
27.01.05,21:00:00,2,6,168,4.5,39.9,,
27.01.05,10:00:00,2,5.5,185,5.9,40.2,,
27.01.05,18:00:00,2.1,7.7,170,5.7,33.9,,
27.01.05,8:00:00,1.9,6.6,184,4.6,39.4,,
27.01.05,9:00:00,2.4,8.4,204,4.8,41.9,,
27.01.05,19:00:00,2.6,10.3,195,5,36.1,,
27.01.05,20:00:00,3,11.5,202,4.7,38.3,,
28.01.05,19:00:00,3,-200,198,-200,-200,,
28.01.05,18:00:00,2.4,-200,190,-200,-200,,
28.01.05,17:00:00,1.9,-200,164,-200,-200,,
28.01.05,20:00:00,1.9,-200,155,-200,-200,,
28.01.05,21:00:00,1.8,-200,153,-200,-200,,
28.01.05,22:00:00,1.1,-200,110,-200,-200,,
28.01.05,23:00:00,1.1,-200,91,-200,-200,,
28.01.05,5:00:00,0.5,0.9,49,4,47.8,,
28.01.05,3:00:00,0.8,1.4,-200,3.5,48,,
28.01.05,4:00:00,0.6,1.2,51,3.6,48,,
28.01.05,7:00:00,0.7,1.7,92,4.1,47.4,,
28.01.05,2:00:00,0.9,2,77,3,49.1,,
28.01.05,6:00:00,0.6,1.6,79,4.1,48.1,,
28.01.05,1:00:00,1.1,2.4,97,3.3,47.4,,
28.01.05,16:00:00,1.3,3.9,138,3.4,50.7,,
28.01.05,0:00:00,1.2,3.4,111,3.7,46,,
28.01.05,15:00:00,1.6,5.1,167,4.2,49.5,,
28.01.05,13:00:00,1.4,5.3,147,4.4,48.4,,
28.01.05,12:00:00,1.8,5.7,191,4.5,49.6,,
28.01.05,10:00:00,1.8,6.4,184,4.3,48.4,,
28.01.05,11:00:00,1.5,5.9,176,4.6,49.7,,
28.01.05,14:00:00,2.1,7.3,174,4.7,47.2,,
28.01.05,8:00:00,1.6,6.2,167,4.2,48.7,,
28.01.05,9:00:00,2.2,8.2,206,4.1,49.8,,
29.01.05,0:00:00,1.1,-200,105,-200,-200,,
29.01.05,1:00:00,1,-200,85,-200,-200,,
29.01.05,5:00:00,0.5,0.5,31,1,54.7,,
29.01.05,6:00:00,0.4,0.6,37,1.4,52.3,,
29.01.05,4:00:00,0.5,0.5,34,1.4,53.8,,
29.01.05,3:00:00,0.6,0.6,-200,1.6,52.9,,
29.01.05,2:00:00,0.7,0.8,60,1.9,49.7,,
29.01.05,7:00:00,0.5,0.9,58,1.6,51,,
29.01.05,8:00:00,0.8,2,92,1.4,53.1,,
29.01.05,22:00:00,1,1.7,83,2.9,49,,
29.01.05,15:00:00,1,2.2,88,3.7,45.8,,
29.01.05,23:00:00,1,1.6,73,2.8,49.1,,
29.01.05,12:00:00,1.1,2.4,102,3.6,45.8,,
29.01.05,16:00:00,1.2,2.6,87,4.4,43.7,,
29.01.05,9:00:00,1.1,2.8,110,1.7,54.1,,
29.01.05,13:00:00,1.1,2.5,96,3.1,48.1,,
29.01.05,10:00:00,1.1,2.8,101,2.5,51,,
29.01.05,11:00:00,1.1,3,96,2.9,48.7,,
29.01.05,14:00:00,1.2,3,102,3.4,46.6,,
29.01.05,19:00:00,1.3,3.1,134,3.1,48.1,,
29.01.05,18:00:00,1.4,3,118,3.3,46.8,,
29.01.05,17:00:00,1.3,3.4,115,4,44.9,,
29.01.05,21:00:00,1.5,2.9,140,3.1,47.4,,
29.01.05,20:00:00,1.4,3.4,125,2.8,49,,
30.01.05,7:00:00,0.4,0.4,49,2.8,43.8,,
30.01.05,6:00:00,0.5,0.6,44,3,43.4,,
30.01.05,8:00:00,0.5,0.7,62,2.7,43.2,,
30.01.05,5:00:00,0.6,0.6,50,3.1,44.4,,
30.01.05,15:00:00,0.9,1.8,76,7.6,27.9,,
30.01.05,9:00:00,0.7,1.2,85,3.3,42.3,,
30.01.05,16:00:00,1,1.8,95,7.9,25.9,,
30.01.05,18:00:00,1.1,2,123,6.3,28.8,,
30.01.05,10:00:00,0.8,1.4,82,4.6,39,,
30.01.05,14:00:00,0.9,1.6,95,8.2,30.1,,
30.01.05,2:00:00,1,1.7,82,3.2,46.9,,
30.01.05,22:00:00,1.1,2.4,120,4.3,36.6,,
