,holiday,temperature,rain_1h,snow_1h,clouds_percentage,date_time,population_density
6367,7,288.33,0.0,0.0,1,14,5550
720,7,275.81,0.0,0.0,1,11,3575
5228,7,275.83,0.0,0.0,90,10,4497
20193,7,271.37,0.0,0.0,90,9,1338
2422,7,263.81,0.0,0.0,20,13,4920
41570,7,268.55,0.0,0.0,90,8,2826
46995,7,291.78,5.84,0.0,90,12,4971
4732,7,272.36,0.0,0.0,1,14,5358
338,7,286.31,0.0,0.0,1,13,5057
24271,7,291.46,0.0,0.0,20,5,1223
10749,7,270.73,0.0,0.0,64,12,4703
3195,7,267.41,0.0,0.0,90,16,2529
38438,7,274.29,0.0,0.0,90,16,5234
41626,7,266.95,0.0,0.0,90,11,3239
25434,7,300.78,0.0,0.0,40,12,4452
47310,7,294.41,0.25,0.0,90,8,2334
36037,7,298.95,0.0,0.0,40,16,6468
15133,7,293.86,0.0,0.0,0,9,4052
44673,7,283.09,0.0,0.0,1,6,5765
1231,7,276.8,0.0,0.0,0,11,5129
47480,7,282.24,2.79,0.0,20,7,6526
28817,7,275.28,0.0,0.0,90,15,4502
21714,7,271.75,0.0,0.0,1,6,5400
27037,7,283.27,0.0,0.0,8,4,380
20244,7,265.99,0.0,0.0,1,13,4206
16608,7,292.54,1.09,0.0,90,16,5907
40166,7,260.45,0.0,0.0,90,15,4515
32813,7,286.74,0.0,0.0,75,12,5009
19778,7,273.44,0.0,0.0,90,14,4962
11042,7,276.63,0.25,0.0,64,12,3896
26114,7,290.46,0.0,0.0,75,9,3444
310,7,279.75,0.0,0.0,100,9,5094
5478,7,275.68,0.0,0.0,1,13,5086
697,7,276.48,0.0,0.0,90,12,5975
28070,7,283.29,0.0,0.0,75,15,5303
10850,7,267.53,0.0,0.0,64,15,4634
16329,7,290.94,0.38,0.0,75,13,4307
29618,7,270.62,0.0,0.0,90,16,5848
29858,7,252.22,0.0,0.0,1,5,781
46248,7,287.15,0.0,0.0,1,4,378
35334,7,293.22,0.0,0.0,90,13,5074
8913,7,289.5,0.0,0.0,1,10,4689
28670,7,274.82,0.0,0.0,90,5,2661
36555,7,288.02,0.0,0.0,75,4,944
2816,7,275.86,0.0,0.0,75,11,4786
6437,7,284.42,0.0,0.0,40,7,943
41016,7,270.93,0.0,0.0,1,4,449
43302,7,268.79,0.0,0.0,90,6,490
11744,7,258.59,0.0,0.0,64,6,1208
32759,7,286.28,0.0,0.0,5,11,3899
20237,7,266.6,0.0,0.0,75,5,413
9320,7,283.75,0.0,0.0,90,14,5466
31360,7,275.15,0.0,0.0,75,5,2740
5692,7,277.02,0.0,0.0,90,16,6752
46567,7,293.34,0.0,0.0,5,8,5908
15714,7,299.29,0.0,0.0,40,13,5426
24395,7,288.38,0.0,0.0,88,9,5164
15203,7,295.76,0.0,0.0,1,15,5824
16588,7,293.25,0.0,0.0,20,6,5653
33683,7,299.34,0.0,0.0,75,15,5735
44024,7,286.23,0.0,0.0,1,11,4818
39688,7,274.48,0.0,0.0,90,12,4452
14777,7,301.97,0.0,0.0,75,12,4959
46186,7,292.86,0.0,0.0,75,15,5752
33667,7,289.89,0.0,0.0,40,7,6326
37922,7,283.95,0.0,0.0,75,15,5770
24784,7,297.23,0.0,0.0,75,15,5096
39342,7,279.92,0.0,0.0,75,16,6685
8542,7,301.41,0.0,0.0,24,14,5502
15126,7,292.6,0.0,0.0,44,5,2755
23877,7,291.12,0.0,0.0,40,12,5047
44451,7,302.29900000000004,0.0,0.0,0,10,2576
20090,7,260.08,0.0,0.0,1,6,1215
16816,7,293.11,2.91,0.0,90,6,4879
39478,7,285.07,0.0,0.0,90,16,6533
2089,7,275.22,0.0,0.0,90,16,4130
23798,7,295.46,0.0,0.0,75,10,2614
15747,7,298.98,0.0,0.0,75,14,5866
33430,7,290.08,0.0,0.0,1,15,4548
38811,7,262.28,0.0,0.0,1,8,5593
40119,7,253.07,0.0,0.0,5,11,4401
45874,7,300.77,0.0,0.0,40,11,3655
43552,7,288.87,0.0,0.0,75,12,4881
44786,7,293.22,0.0,0.0,90,11,4996
41870,7,263.91,0.0,0.0,5,8,5602
36280,7,288.82,0.0,0.0,90,9,4911
1037,7,284.64,0.0,0.0,75,15,5958
5391,7,274.6,0.0,0.0,90,8,6112
5179,7,273.43,0.0,0.0,90,8,6373
40816,7,277.65,0.0,0.0,90,16,4757
5048,7,274.65,0.0,0.0,90,16,6595
41271,7,262.95,0.0,0.0,40,15,5441
41097,7,263.01,0.0,0.0,90,12,4783
39121,7,278.86,0.0,0.0,90,13,4866
6458,7,286.73,0.0,0.0,90,4,716
29784,7,251.29,0.0,0.0,1,7,5807
44984,7,303.94,0.0,0.0,90,16,6333
6237,7,289.68,0.0,0.0,90,6,6036
19611,7,265.22,0.0,0.0,90,6,1377
23029,7,287.57,0.0,0.0,40,11,4841
24547,7,298.4,0.0,0.0,40,14,4772
21917,7,270.62,0.0,0.0,90,7,1941
13457,7,278.21,0.0,0.0,40,6,723
8485,7,286.73,0.0,0.0,0,5,587
44340,7,298.86,0.0,0.0,1,10,4532
8607,7,292.47,0.0,0.0,48,9,5702
39829,7,271.01,0.0,0.0,90,16,6122
27990,7,277.03,0.0,0.0,1,7,5797
37991,7,283.02,0.0,0.0,90,10,4782
28313,7,274.21,0.0,0.0,90,11,4317
34740,7,292.09,0.0,0.0,90,12,4880
41933,7,278.88,0.0,0.0,75,14,5255
25920,7,292.41,0.0,0.0,1,9,4328
4710,7,276.47,0.0,0.0,20,13,5397
12889,7,279.78,0.0,0.0,1,13,5055
41503,7,277.21,0.0,0.0,1,15,5696
23512,7,294.01,0.0,0.0,1,10,4194
25113,7,299.22,0.0,0.0,75,10,4189
41243,7,254.29,0.0,0.0,1,12,3735
4506,7,276.1,0.0,0.0,1,15,4502
9343,7,279.04,0.0,0.0,48,7,6527
18770,7,278.49,0.0,0.0,1,8,2202
22444,7,283.47,0.0,0.0,1,4,864
35312,7,292.08,0.0,0.0,90,16,6458
38333,7,281.35,0.0,0.0,1,7,6543
30732,7,258.44,0.0,0.0,1,8,5861
26068,7,291.09,0.0,0.0,90,12,4250
13959,7,278.11,2.31,0.0,90,4,237
113,7,277.01,0.0,0.0,90,11,4529
5385,7,273.78,0.0,0.0,90,4,770
114,7,277.43,0.0,0.0,90,12,5139
48159,7,274.62,0.0,0.0,1,6,1359
32491,7,282.85,0.0,0.0,90,8,1938
29426,7,274.35,0.0,0.0,90,13,3295
30612,7,271.89,0.0,0.0,90,12,4329
34051,7,284.28,0.0,0.0,5,7,1241
3123,7,248.48,0.0,0.0,20,8,6106
5496,7,270.48,0.0,0.0,1,7,6766
25059,7,297.888,0.0,0.0,0,9,4114
26712,7,299.83,0.0,0.0,1,15,4959
41325,7,261.27,0.0,0.0,40,12,4697
36281,7,288.82,0.0,0.0,90,9,4911
35195,7,290.78,0.0,0.0,90,7,1171
5571,7,277.64,0.0,0.0,1,7,1320
37267,7,286.29,0.0,0.0,90,16,6430
4173,7,266.09,0.0,0.0,1,8,2903
17124,7,298.76,0.0,0.0,40,13,5088
48087,7,279.07,0.0,0.0,0,7,6193
2899,7,263.07,0.0,0.0,75,10,2983
22728,7,284.55,5.21,0.0,90,10,3494
33061,7,278.89,0.0,0.0,90,4,826
18252,7,294.3,0.0,0.0,1,11,4441
47629,7,294.49,3.05,0.0,20,10,4499
16920,7,296.51,0.0,0.0,1,5,3011
29884,7,265.02,0.0,0.0,90,7,6272
556,7,285.55,0.0,0.0,90,8,5607
40438,7,270.08,0.0,0.0,1,10,4138
16283,7,301.53,0.0,0.0,1,14,4009
34027,7,288.88,0.0,0.0,40,7,5985
30387,7,275.02,0.0,0.0,90,10,2937
23718,7,288.56,0.0,0.0,90,6,1498
33717,7,289.88,0.0,0.0,90,9,5127
45966,7,293.23,0.0,0.0,1,7,6246
18541,7,291.14,1.78,0.0,90,6,5377
20128,7,273.1,0.0,0.0,90,16,6356
21921,7,272.55,0.0,0.0,90,11,4717
29536,7,265.65,0.0,0.0,90,6,4409
10675,7,262.0,0.0,0.0,40,11,4001
23342,7,274.24,0.0,0.0,20,7,1730
9801,7,265.42,0.0,0.0,64,10,4395
19949,7,276.95,0.0,0.0,90,12,5130
17019,7,289.25,0.0,0.0,1,5,778
30808,7,270.62,0.0,0.0,1,12,4629
32214,7,276.48,0.0,0.0,90,8,6098
22649,7,286.22,0.0,0.0,90,10,4734
13466,7,288.3,0.0,0.0,1,15,4232
15019,7,295.15,0.0,0.0,1,14,4976
10730,7,263.45,0.0,0.0,64,14,4614
39580,7,265.55,0.0,0.0,40,15,5696
9800,7,263.04,0.0,0.0,64,9,5237
45846,7,296.15,0.0,0.0,1,9,3471
33445,7,281.15,0.0,0.0,1,6,5839
25750,7,298.81,0.0,0.0,0,12,4510
44871,7,290.51,0.0,0.0,40,5,2947
34422,7,294.89,0.0,0.0,90,9,1704
22541,7,296.8,0.0,0.0,90,16,6660
12832,7,277.17,0.0,0.0,90,4,823
22605,7,288.02,0.0,0.0,75,12,5242
2918,7,256.2,0.0,0.0,75,8,5908
39818,7,269.29,0.0,0.0,90,9,3440
3792,7,266.69,0.0,0.0,90,14,4913
25818,7,294.03,0.0,0.0,0,8,5386
3786,7,258.12,0.0,0.0,75,8,3310
40044,7,266.86,0.0,0.0,90,13,3400
43150,7,275.08,0.0,0.0,1,8,6198
27260,7,295.369,0.0,0.0,32,13,4519
35433,7,295.22,0.0,0.0,75,7,6702
20166,7,273.86,0.0,0.32,90,16,5222
28920,7,265.62,0.0,0.0,1,6,5530
8806,7,305.17,0.0,0.0,40,16,6535
26414,7,293.16,0.51,0.0,90,8,5732
36947,7,290.37,0.0,0.0,75,13,4835
40549,7,260.92,0.0,0.0,90,12,3587
2439,7,259.92,0.0,0.0,90,6,3913
19602,7,271.29,0.0,0.0,75,12,5563
6939,7,290.84,0.64,0.0,24,4,809
24620,7,297.94,0.0,0.0,40,14,3554
339,7,288.15,0.0,0.0,75,14,5430
11181,7,255.62,0.0,0.0,64,7,5668
25574,7,289.94,0.0,0.0,0,4,966
21514,7,275.38,0.0,0.0,1,12,5467
11955,7,260.39,0.0,0.0,0,12,3655
46177,7,289.29,0.0,0.0,75,8,5866
15798,7,294.66,0.0,0.0,1,10,4996
5038,7,273.9,0.0,0.0,90,12,5393
38645,7,275.02,0.0,0.0,90,9,3489
11147,7,256.19,0.0,0.0,64,16,2842
1375,7,279.46,0.0,0.0,1,5,380
2947,7,257.75,0.0,0.0,90,7,5916
21467,7,276.29,0.0,0.0,90,15,5687
46233,7,298.23,0.0,0.0,40,14,4175
2852,7,274.67,0.0,0.0,90,7,1696
17891,7,293.54,0.42,0.0,90,6,5637
31508,7,286.14,0.0,0.0,1,13,4566
40390,7,251.07,0.0,0.0,20,10,3593
12263,7,257.56,0.0,0.0,75,8,2839
19719,7,272.93,0.0,0.0,5,16,4168
8979,7,289.18,0.0,0.0,1,12,4862
5079,7,270.79,0.0,0.0,90,6,1402
1638,7,279.85,0.0,0.0,90,13,3924
16045,7,294.11,0.0,0.0,1,9,3481
40931,7,269.09,0.0,0.0,90,14,4878
22116,7,282.44,0.0,0.0,1,9,5397
16517,7,293.17,0.0,0.0,40,8,5369
12124,7,258.14,0.0,0.0,1,13,4072
17763,7,295.85,0.0,0.0,1,13,5245
34492,7,292.08,0.0,0.0,1,4,883
24812,7,299.73,0.0,0.0,40,14,3905
8022,7,290.15,0.0,0.0,0,12,4998
11401,7,271.21,0.0,0.0,64,6,731
3830,7,269.95,0.0,0.0,97,13,4455
31760,7,262.4,0.0,0.0,1,4,1004
47844,7,288.17,0.25,0.0,90,9,5331
42483,7,272.21,0.0,0.0,90,14,4958
11405,7,274.49,0.0,0.0,64,10,3069
45089,7,293.75,0.0,0.0,90,11,4435
29818,7,256.02,0.0,0.0,1,13,4980
21328,7,272.61,0.0,0.0,90,5,2714
21700,7,273.82,0.0,0.0,90,8,6009
22225,7,272.01,0.0,0.0,90,9,5124
10283,7,271.7,0.0,0.0,64,7,6277
3859,7,271.44,0.0,0.0,90,13,4204
46332,7,292.01,0.0,0.0,90,7,5853
30533,7,265.65,0.0,0.0,75,9,4946
22777,7,284.41,0.51,0.0,40,4,830
25036,7,293.675,0.0,0.0,92,10,3827
42032,7,274.65,0.0,0.0,90,8,1840
26260,7,296.18,0.0,0.0,75,15,5307
5601,7,295.26,0.0,0.0,1,13,4845
8543,7,302.28,0.0,0.0,0,15,6005
36806,7,284.93,0.0,0.0,1,5,2808
131,7,270.33,0.0,0.0,1,5,2571
44624,7,288.85,0.0,0.0,90,13,4741
6765,7,283.23,0.25,0.0,92,7,6787
17881,7,300.41,0.0,0.0,1,12,5716
28481,7,272.08,0.0,0.0,1,5,497
36679,7,291.15,0.0,0.0,90,9,3527
6953,7,290.05,3.65,0.0,100,12,5126
23772,7,297.41,0.0,0.0,40,16,3530
24688,7,294.45,0.0,0.0,75,8,4441
15083,7,291.58,0.0,0.0,0,10,5031
13679,7,271.62,0.0,0.0,1,12,5064
9024,7,295.4,0.0,0.0,90,14,5556
14111,7,284.13,0.0,0.0,1,6,5955
34867,7,282.78,0.0,0.0,1,5,2909
3099,7,248.14,0.0,0.0,25,4,719
21528,7,276.72,0.0,0.0,1,9,3935
11627,7,259.14,0.0,0.0,75,16,4687
26282,7,295.38,0.0,0.0,1,13,4257
34256,7,303.15,0.0,0.0,1,14,4709
26125,7,299.92,0.0,0.0,75,14,4369
33801,7,280.15,0.0,0.0,90,9,4956
12838,7,276.35,0.0,0.0,90,10,4278
16308,7,294.1,7.51,0.0,90,5,2499
12169,7,255.91,0.0,0.0,20,10,4146
44446,7,297.407,0.0,0.0,8,5,488
20335,7,264.05,0.0,0.0,90,12,5054
8179,7,295.64,0.0,0.0,56,12,4572
746,7,278.5,0.0,0.0,90,13,4836
13777,7,289.56,0.0,0.0,75,14,4398
17210,7,294.36,0.0,0.0,1,11,4074
45278,7,296.08,0.0,0.0,75,11,4186
26662,7,291.5,0.0,0.0,90,11,4801
37177,7,296.86,0.0,0.0,40,11,5081
20436,7,269.84,0.0,0.0,1,4,1007
20613,7,266.08,0.0,0.0,90,10,4297
6761,7,283.87,0.38,0.0,68,4,783
16083,7,295.42,2.16,0.0,90,16,4317
43999,7,283.35,0.0,0.0,90,13,5323
41905,7,270.67,0.0,0.0,1,10,4349
25609,7,304.775,0.0,0.0,8,15,4694
37359,7,296.29,0.0,0.0,90,8,5971
35017,7,291.55,0.0,0.0,1,4,499
22246,7,275.01,0.0,0.0,90,11,4793
43761,7,290.488,0.0,0.0,68,15,5913
45050,7,304.72,0.0,0.0,75,16,4404
34816,7,285.75,0.0,0.0,90,5,687
5346,7,274.29,0.0,0.0,75,14,5053
42300,7,269.15,0.0,0.0,1,4,865
33331,7,288.72,0.0,0.0,90,12,5035
33517,7,290.07,0.0,0.0,90,16,6347
35004,7,295.15,0.0,0.0,1,15,4123
7074,7,289.36,0.0,0.0,0,4,834
32189,7,283.35,0.0,0.0,90,16,6823
36399,7,293.29,0.0,0.0,1,14,5611
46755,7,300.66,0.0,0.0,75,15,5729
28280,7,267.42,0.0,0.0,1,8,5277
27299,7,271.178,0.0,0.0,0,4,790
23325,7,281.04,0.0,0.0,90,14,5563
19851,7,275.51,0.0,0.0,90,15,4233
14191,7,278.38,0.0,0.0,12,7,2157
24182,7,293.57,7.11,0.0,92,12,4999
42816,7,261.07,0.0,0.0,1,6,751
35995,7,295.87,0.0,0.0,90,14,4186
42784,7,272.72,0.0,0.0,90,5,588
42214,7,268.58,0.0,0.0,90,6,1242
37973,7,290.48,0.0,0.0,75,16,6742
43759,7,287.75,0.0,0.0,75,13,5034
27414,7,282.865,0.0,0.0,24,5,2861
24132,7,294.26,0.0,0.0,32,10,3446
48135,7,279.46,0.0,0.0,20,6,5521
14867,7,286.38,0.0,0.0,0,6,6071
1278,7,283.49,0.0,0.0,75,11,3630
14531,7,284.85,0.0,0.0,1,6,5917
20936,7,271.7,0.0,0.0,1,7,1198
42704,7,272.95,0.0,0.0,1,5,2825
34787,7,285.97,0.0,0.0,40,4,544
8853,7,299.2,0.25,0.0,8,13,4990
12319,7,271.53,0.0,0.0,90,16,4344
34504,7,301.55,0.0,0.0,90,16,6262
20179,7,269.2,0.0,0.0,90,15,4812
265,7,282.23,0.0,0.0,90,5,505
48164,7,278.08,0.0,0.0,90,11,4378
4666,7,278.63,0.0,0.0,90,4,245
14561,7,290.32,0.0,0.0,0,12,5032
23001,7,281.26,0.0,0.0,75,7,6952
19624,7,265.84,0.0,0.0,40,4,299
13706,7,274.72,0.36,0.0,90,15,5770
33252,7,276.95,0.0,0.0,90,11,4535
13754,7,283.21,0.0,0.0,75,15,5981
41752,7,270.01,0.0,0.0,90,5,2451
3793,7,266.69,0.0,0.0,90,15,5254
25283,7,297.78,5.89,0.0,90,13,4336
3640,7,270.05,0.0,0.0,40,16,6497
13125,7,262.06,0.0,0.0,40,9,2405
15271,7,294.68,1.2,0.0,90,7,954
11933,7,267.06,0.42,0.0,0,14,4779
20015,7,273.65,0.0,0.0,90,14,5406
28760,7,273.03,0.0,0.0,90,16,6594
11881,7,263.8,1.91,0.0,90,10,3431
10033,7,271.3,0.0,0.0,90,15,5995
39605,7,271.15,0.0,0.0,90,16,6150
6914,7,290.99,0.25,0.0,12,9,4962
9570,7,276.12,0.35,0.0,64,9,3867
22474,7,294.88,0.0,0.0,40,12,5816
47752,7,297.4,0.0,0.0,40,12,4533
25578,7,292.98,0.0,0.0,12,8,5366
4998,7,275.27,0.0,0.0,90,12,3714
9854,7,284.29,0.0,0.0,64,16,6673
29869,7,262.65,0.0,0.0,90,16,4103
1036,7,284.57,0.0,0.0,40,14,5816
32780,7,279.69,0.0,0.0,40,8,6166
6484,7,285.03,0.0,0.0,90,4,757
31629,7,257.88,0.0,0.0,1,6,5503
32400,7,282.15,0.0,0.0,90,12,5027
40167,7,260.84,0.0,0.0,90,16,5141
35723,7,290.61,0.0,0.0,1,7,6338
21239,7,259.48,0.0,0.0,1,9,5152
38763,7,270.22,0.0,0.0,40,7,6513
5504,7,282.76,0.0,0.0,90,15,6527
7921,7,289.11,0.0,0.0,0,7,6331
22980,7,286.84,0.0,0.0,1,10,4345
16274,7,291.31,0.0,0.0,1,5,451
8961,7,288.8,0.0,0.0,90,11,4223
27251,7,288.957,0.0,0.0,24,4,890
38886,7,269.65,0.0,0.0,75,7,6505
45842,7,292.0,0.0,0.0,20,7,1991
11743,7,259.9,0.0,0.0,64,5,667
41115,7,272.29,0.0,0.0,90,4,982
30138,7,271.89,0.0,0.0,90,8,4927
19200,7,275.86,0.0,0.0,90,15,5691
47453,7,290.52,0.0,0.0,90,11,4635
41986,7,277.35,0.0,0.0,20,16,6730
36384,7,287.94,0.0,0.0,1,7,6180
28866,7,271.34,0.0,0.0,90,5,2774
22492,7,288.94,0.0,0.0,90,8,3475
23509,7,282.72,0.0,0.0,1,7,2026
7500,7,302.77,0.0,0.0,56,16,4226
15013,7,285.77,0.25,0.0,1,8,2271
19807,7,267.44,0.0,0.0,1,9,5238
206,7,284.1,0.0,0.0,50,14,5557
19064,7,289.28,0.0,0.0,1,14,4323
9519,7,283.22,0.0,0.0,92,12,5271
18376,7,285.0,0.0,0.0,5,8,6069
7497,7,300.75,0.0,0.0,56,13,4363
815,7,273.45,0.0,0.0,1,10,4756
13436,7,271.74,0.25,0.0,40,9,3813
33172,7,280.95,0.0,0.0,1,11,4917
29123,7,257.59,0.0,0.0,40,10,4770
41807,7,267.45,0.0,0.0,75,12,4938
18730,7,286.28,0.0,0.0,1,12,5705
45346,7,293.88,0.0,0.0,90,14,4905
45254,7,299.08,0.0,0.0,1,13,4560
9483,7,284.6,1.02,0.0,92,12,4989
29058,7,257.08,0.0,0.0,90,6,4739
9231,7,286.25,0.0,0.0,92,9,5320
40815,7,277.49,0.0,0.0,75,15,4811
21149,7,262.42,0.0,0.0,90,5,2665
16212,7,288.55,0.0,0.0,1,8,2523
23052,7,287.66,0.0,0.0,40,10,4425
40290,7,255.43,0.0,0.0,75,11,4172
42007,7,279.15,0.0,0.0,75,13,5240
41121,7,268.01,0.0,0.0,1,9,5210
46446,7,294.65,0.0,0.0,1,4,356
7358,7,300.15,0.0,0.0,1,15,4874
15849,7,301.61,0.0,0.0,40,16,6411
6886,7,290.97,0.0,0.0,20,11,4774
14365,7,277.48,0.0,0.0,8,5,2732
591,7,285.32,0.0,0.0,90,4,809
33484,7,284.42,0.0,0.0,90,9,5082
23032,7,290.75,0.0,0.0,1,14,5211
45387,7,290.8,0.0,0.0,1,5,3121
26846,7,290.58,0.0,0.0,92,6,1660
21036,7,261.75,0.0,0.0,90,7,6158
45202,7,296.51,0.0,0.0,1,14,5025
13219,7,276.58,0.25,0.0,90,7,6218
153,7,276.97,0.0,0.0,20,4,798
8910,7,278.62,0.0,0.0,1,6,5753
20284,7,269.24,0.0,0.05,90,7,3415
24473,7,300.09,0.0,0.0,20,12,4303
26109,7,289.06,0.0,0.0,90,7,1228
37362,7,296.46,0.0,0.0,90,9,4910
24965,7,289.872,0.0,0.0,92,11,4908
40785,7,276.61,0.0,0.0,75,13,5101
6501,7,287.28,0.0,0.0,90,15,6016
40908,7,269.74,0.0,0.0,40,15,4287
19745,7,272.65,0.0,0.0,90,10,3930
47551,7,284.65,0.0,0.0,1,6,1140
19417,7,284.58,0.0,0.0,90,14,5167
42880,7,271.36,0.0,0.0,90,9,3893
10124,7,274.95,0.0,0.0,64,11,4714
14772,7,295.14,0.0,0.0,75,7,2555
43258,7,269.79,0.0,0.0,90,15,1881
26526,7,287.92,0.0,0.0,1,8,2265
7540,7,291.58,0.0,0.0,24,6,6247
34103,7,285.68,0.0,0.0,90,8,1735
24774,7,291.16,0.0,0.0,75,5,2695
15014,7,288.46,0.0,0.0,1,9,3327
3731,7,272.49,0.0,0.0,90,11,4493
1132,7,273.9,0.0,0.0,99,9,2096
14498,7,284.61,0.51,0.0,90,7,6885
1279,7,285.53,0.0,0.0,90,12,3999
42239,7,273.0,0.0,0.0,90,4,419
33766,7,282.55,0.0,0.0,90,5,2829
14294,7,281.09,0.0,0.0,90,6,6095
31814,7,272.53,0.0,0.0,1,5,2449
42286,7,276.15,0.0,0.0,5,14,4554
15944,7,299.98,0.0,0.0,75,13,5312
44480,7,301.68,0.0,0.0,40,11,4436
13818,7,288.0,0.34,0.0,75,9,5075
16411,7,287.09,0.0,0.0,75,6,5742
653,7,278.07,0.0,0.0,90,6,5426
35178,7,299.15,0.0,0.0,40,14,4476
2293,7,260.19,0.0,0.0,1,4,394
761,7,273.15,0.0,0.0,75,4,762
5971,7,283.26,0.0,0.0,75,15,3168
5021,7,273.09,0.0,0.0,90,6,5001
29349,7,266.71,0.0,0.0,1,8,4865
30977,7,276.4,0.0,0.0,1,15,4342
6434,7,284.77,0.0,0.0,75,4,264
31966,7,277.15,0.0,0.0,90,13,5128
12049,7,252.29,0.0,0.0,1,10,4252
7681,7,297.29,0.0,0.0,0,15,4363
23799,7,295.51,0.0,0.0,75,10,2614
13145,7,262.85,0.0,0.0,40,5,2597
25676,7,295.78,0.0,0.0,88,10,4222
20673,7,252.88,0.0,0.0,5,13,3954
23964,7,295.87,0.0,0.0,20,11,4397
31715,7,263.9,0.0,0.0,1,6,4930
16633,7,291.18,0.0,0.0,1,5,2735
46703,7,299.95,0.0,0.0,75,11,4741
29990,7,261.52,0.0,0.0,5,12,4962
36557,7,288.01,0.0,0.0,75,5,3165
22697,7,292.34,0.0,0.0,40,13,5057
46256,7,294.86,0.0,0.0,5,10,3500
240,7,269.48,0.0,0.0,1,4,399
19998,7,274.84,0.0,0.0,90,14,5126
8274,7,290.63,0.0,0.0,12,10,4815
38686,7,278.15,0.0,0.0,90,4,287
31654,7,259.82,0.0,0.0,90,7,1547
37044,7,292.08,0.0,0.0,75,11,3890
32914,7,274.49,0.0,0.0,1,4,808
7853,7,288.32,7.11,0.0,0,9,4916
94,7,280.25,0.0,0.0,75,14,5025
45044,7,301.51,0.0,0.0,40,11,3790
44615,7,288.14,0.0,0.0,90,9,3707
18928,7,287.47,0.0,0.0,1,5,327
47607,7,300.05,0.0,0.0,5,14,4922
25388,7,300.17,0.0,0.0,75,14,3993
18250,7,291.14,0.0,0.0,5,9,4982
8746,7,285.67,0.0,0.0,0,5,637
30375,7,274.65,0.0,0.0,90,4,408
35475,7,292.53,0.0,0.0,20,8,5899
41854,7,271.61,0.0,0.0,75,16,4262
21468,7,276.29,0.0,0.0,90,15,5687
9124,7,286.92,0.0,0.0,0,5,2971
9879,7,285.12,0.0,0.0,1,15,6300
6719,7,285.4,0.25,0.0,92,5,2749
34821,7,285.96,0.0,0.0,90,9,3390
8532,7,293.25,0.0,0.0,36,4,777
13920,7,285.3,0.0,0.0,20,13,5746
4598,7,272.28,0.0,0.0,1,10,4473
4526,7,270.89,0.0,0.0,90,9,4504
24841,7,295.92,0.0,0.0,75,11,3695
19879,7,272.72,0.0,0.0,1,4,890
27578,7,280.025,0.0,0.0,48,10,4033
32299,7,284.82,0.0,0.0,90,16,4478
44142,7,299.29,0.0,0.0,5,12,5042
1525,7,265.25,0.0,0.0,75,5,2638
15989,7,301.221,0.0,0.0,12,14,5247
1362,7,282.46,0.0,0.0,40,16,5733
9545,7,277.79,0.44,0.0,44,4,780
3079,7,255.2,0.0,0.0,75,4,667
2261,7,267.56,0.0,0.0,90,4,739
42879,7,270.94,0.0,0.0,90,8,4790
9759,7,276.6,0.0,0.0,64,15,4200
18645,7,294.11,0.0,0.0,40,12,4660
32475,7,293.08,0.0,0.0,75,16,4366
35172,7,290.09,0.0,0.0,1,8,2547
6952,7,289.64,4.98,0.0,92,11,5088
3820,7,266.63,0.0,0.0,90,8,2976
65,7,280.57,0.0,0.0,90,8,5534
29375,7,274.4,0.0,0.0,90,9,4017
41845,7,265.58,0.0,0.0,90,7,947
44598,7,298.29,0.0,0.0,75,15,6352
30258,7,275.21,0.0,0.0,90,4,811
32128,7,275.82,0.0,0.0,90,7,6720
5020,7,273.09,0.0,0.0,90,6,5001
38917,7,277.22,0.0,0.0,90,7,6212
6721,7,285.38,0.25,0.0,88,6,5791
28684,7,275.52,0.0,0.0,90,10,4133
5156,7,273.37,0.0,0.0,90,16,6683
4600,7,276.78,0.0,0.0,1,12,5024
7885,7,301.91,0.0,0.0,0,15,6068
6980,7,296.57,0.0,0.0,0,13,5457
16879,7,299.71,0.0,0.0,75,12,3582
838,7,278.02,0.0,0.0,40,9,5239
11557,7,261.0,0.0,0.0,20,16,6430
19679,7,275.22,0.0,0.0,90,6,827
32317,7,281.28,0.0,0.0,90,6,5453
39136,7,272.94,0.0,0.0,75,4,867
19690,7,272.08,0.0,0.0,90,14,3002
9877,7,284.65,0.0,0.0,64,13,5382
6622,7,291.04,0.0,0.0,90,16,4502
34161,7,295.42,0.0,0.0,1,15,5680
34373,7,291.34,0.0,0.0,5,8,5457
3409,7,267.53,0.0,0.0,90,13,4995
29119,7,258.29,0.0,0.0,20,8,5599
44369,7,293.22,0.0,0.0,90,4,788
24637,7,289.23,0.0,0.0,40,7,1166
37449,7,288.3,0.0,0.0,90,11,4596
17836,7,296.85,0.0,0.0,1,13,4723
2977,7,271.2,0.0,0.0,20,16,6465
24184,7,294.43,0.0,0.0,92,14,5079
28636,7,274.95,0.0,0.0,90,10,4175
35252,7,295.55,0.0,0.0,5,9,4805
40137,7,257.48,0.0,0.0,90,4,743
20719,7,264.08,0.0,0.0,90,10,4402
5421,7,275.17,0.0,0.0,90,6,5461
44829,7,293.79,0.0,0.0,90,16,3940
32338,7,284.27,0.0,0.0,90,14,4726
18371,7,285.86,0.0,0.0,1,4,826
16694,7,293.04,0.0,0.0,1,9,2713
19359,7,275.22,0.0,0.0,1,4,376
5734,7,273.55,0.0,0.0,90,8,3400
