,temperature,rain_1h,snow_1h,clouds_percentage,date_time,population_density,holiday_0,holiday_1,holiday_2,holiday_3,holiday_4,holiday_5,holiday_6,holiday_7,holiday_8,holiday_9,holiday_10,holiday_11
27935,274.28,0.0,0.0,1,1,449,0,0,0,0,0,0,0,1,0,0,0,0
40210,250.44,0.0,0.0,1,3,349,0,0,0,0,0,0,0,1,0,0,0,0
31930,267.58,0.0,0.0,1,1,396,0,0,0,0,0,0,0,1,0,0,0,0
16402,291.58,0.0,0.0,1,21,3133,0,0,0,0,0,0,0,1,0,0,0,0
11580,276.793,0.0,0.0,64,16,4434,0,0,0,0,0,0,0,1,0,0,0,0
36233,290.02,0.0,0.0,90,2,277,0,0,0,0,0,0,0,1,0,0,0,0
8643,295.91,0.0,0.0,36,9,3341,0,0,0,0,0,0,0,1,0,0,0,0
20281,268.34,0.0,0.05,90,5,2236,0,0,0,0,0,0,0,1,0,0,0,0
28150,280.81,0.0,0.0,90,6,5870,0,0,0,0,0,0,0,1,0,0,0,0
28098,276.46,0.0,0.0,90,7,5697,0,0,0,0,0,0,0,1,0,0,0,0
45225,297.15,0.0,0.0,1,13,5104,0,0,0,0,0,0,0,1,0,0,0,0
43688,286.72,0.0,0.0,40,4,891,0,0,0,0,0,0,0,1,0,0,0,0
40939,269.07,0.0,0.0,90,22,2254,0,0,0,0,0,0,0,1,0,0,0,0
37833,285.15,0.0,0.0,90,8,3039,0,0,0,0,0,0,0,1,0,0,0,0
37437,290.08,0.0,0.0,90,5,2880,0,0,0,0,0,0,0,1,0,0,0,0
21359,270.55,0.0,0.0,90,20,2883,0,0,0,0,0,0,0,1,0,0,0,0
34553,294.88,0.0,0.0,1,9,5073,0,0,0,0,0,0,0,1,0,0,0,0
33423,282.35,0.0,0.0,90,8,2268,0,0,0,0,0,0,0,1,0,0,0,0
41791,255.38,0.0,0.0,1,6,1119,0,0,0,0,0,0,0,1,0,0,0,0
21606,273.88,0.0,0.0,90,11,5663,0,0,0,0,0,0,0,1,0,0,0,0
30540,272.64,0.0,0.0,1,16,6261,0,0,0,0,0,0,0,1,0,0,0,0
38544,275.0,0.0,0.0,90,14,4856,0,0,0,0,0,0,0,1,0,0,0,0
7844,291.12,0.0,0.0,0,2,291,0,0,0,0,0,0,0,1,0,0,0,0
31750,271.36,0.0,0.0,20,18,4511,0,0,0,0,0,0,0,1,0,0,0,0
15921,297.92,0.0,0.0,75,19,3694,0,0,0,0,0,0,0,1,0,0,0,0
13481,276.67,0.0,0.0,75,6,5721,0,0,0,0,0,0,0,1,0,0,0,0
17326,297.14,0.0,0.0,1,21,3291,0,0,0,0,0,0,0,1,0,0,0,0
25293,295.08,1.3,0.0,90,16,5530,0,0,0,0,0,0,0,1,0,0,0,0
45158,291.86,0.0,0.0,90,22,1796,0,0,0,0,0,0,0,1,0,0,0,0
21632,272.21,0.0,0.0,1,23,2296,0,0,0,0,0,0,0,1,0,0,0,0
21928,273.51,0.0,0.0,1,23,2021,0,0,0,0,0,0,0,1,0,0,0,0
30129,272.35,0.0,0.0,90,4,821,0,0,0,0,0,0,0,1,0,0,0,0
12327,266.16,0.0,0.0,1,0,511,0,0,0,0,0,0,0,1,0,0,0,0
702,276.61,0.0,0.0,90,17,4311,0,0,0,0,0,0,0,1,0,0,0,0
16543,297.98,0.0,0.0,1,10,3866,0,0,0,0,0,0,0,1,0,0,0,0
20083,262.6,0.0,0.0,1,19,3610,0,0,0,0,0,0,0,1,0,0,0,0
7089,296.99,0.0,0.0,44,19,3547,0,0,0,0,0,0,0,1,0,0,0,0
36665,291.35,0.0,0.0,75,23,2810,0,0,0,0,0,0,0,1,0,0,0,0
46287,299.57,0.0,0.0,20,12,4522,0,0,0,0,0,0,0,1,0,0,0,0
6470,288.51,0.0,0.0,75,16,6658,0,0,0,0,0,0,0,1,0,0,0,0
47680,300.55,0.0,0.0,75,13,4830,0,0,0,0,0,0,0,1,0,0,0,0
18570,292.85,0.0,0.0,75,17,6217,0,0,0,0,0,0,0,1,0,0,0,0
21554,270.16,0.0,0.0,90,8,5772,0,0,0,0,0,0,0,1,0,0,0,0
31988,276.42,0.0,0.0,40,22,3024,0,0,0,0,0,0,0,1,0,0,0,0
33357,291.68,0.0,0.0,40,14,5559,0,0,0,0,0,0,0,1,0,0,0,0
15539,285.04,0.0,0.0,1,6,5722,0,0,0,0,0,0,0,1,0,0,0,0
21592,270.15,0.0,0.0,90,5,2775,0,0,0,0,0,0,0,1,0,0,0,0
22811,281.03,0.0,0.0,90,21,2489,0,0,0,0,0,0,0,1,0,0,0,0
19253,280.58,0.0,0.0,90,3,411,0,0,0,0,0,0,0,1,0,0,0,0
15538,285.2,0.0,0.0,1,5,3065,0,0,0,0,0,0,0,1,0,0,0,0
28770,271.78,0.0,0.0,90,2,538,0,0,0,0,0,0,0,1,0,0,0,0
19839,277.86,0.0,0.0,90,22,3619,0,0,0,0,0,0,0,1,0,0,0,0
11847,252.73,0.0,0.0,1,0,459,0,0,0,0,0,0,0,1,0,0,0,0
17242,295.28,6.47,0.0,90,14,4171,0,0,0,0,0,0,0,1,0,0,0,0
47671,294.21,0.25,0.0,75,4,892,0,0,0,0,0,0,0,1,0,0,0,0
3762,252.21,0.0,0.0,1,6,5685,0,0,0,0,0,0,0,1,0,0,0,0
46557,294.42,0.0,0.0,1,3,379,0,0,0,0,0,0,0,1,0,0,0,0
6113,288.22,0.0,0.0,90,12,4742,0,0,0,0,0,0,0,1,0,0,0,0
8186,296.09,0.0,0.0,8,19,3365,0,0,0,0,0,0,0,1,0,0,0,0
16865,295.83,0.0,0.0,1,0,1212,0,0,0,0,0,0,0,1,0,0,0,0
5130,274.37,0.0,0.0,90,20,2179,0,0,0,0,0,0,0,1,0,0,0,0
20044,275.15,0.0,0.0,90,12,4807,0,0,0,0,0,0,0,1,0,0,0,0
46054,298.88,0.0,0.0,40,14,4796,0,0,0,0,0,0,0,1,0,0,0,0
11199,265.46,0.0,0.0,64,17,5439,0,0,0,0,0,0,0,1,0,0,0,0
46559,293.75,0.0,0.0,90,4,936,0,0,0,0,0,0,0,1,0,0,0,0
1334,280.54,0.0,0.0,1,19,3385,0,0,0,0,0,0,0,1,0,0,0,0
24319,290.04,0.0,0.0,0,5,2998,0,0,0,0,0,0,0,1,0,0,0,0
30862,256.83,0.0,0.0,1,5,2833,0,0,0,0,0,0,0,1,0,0,0,0
36738,296.08,0.0,0.0,40,13,5119,0,0,0,0,0,0,0,1,0,0,0,0
46537,293.0,0.0,0.0,1,9,4902,0,0,0,0,0,0,0,1,0,0,0,0
40470,277.15,0.0,0.0,75,18,4405,0,0,0,0,0,0,0,1,0,0,0,0
42764,276.0,0.0,0.0,90,15,5936,0,0,0,0,0,0,0,1,0,0,0,0
11637,248.38,0.0,0.0,1,3,302,0,0,0,0,0,0,0,1,0,0,0,0
5299,273.41,0.0,0.0,90,17,5861,0,0,0,0,0,0,0,1,0,0,0,0
35449,297.86,0.0,0.0,20,20,3014,0,0,0,0,0,0,0,1,0,0,0,0
28828,274.84,0.0,0.0,90,21,1952,0,0,0,0,0,0,0,1,0,0,0,0
9543,277.98,0.53,0.0,44,3,396,0,0,0,0,0,0,0,1,0,0,0,0
39313,280.75,0.0,0.0,40,11,4934,0,0,0,0,0,0,0,1,0,0,0,0
46257,296.61,0.0,0.0,1,11,3824,0,0,0,0,0,0,0,1,0,0,0,0
8548,299.5,0.0,0.0,44,20,3190,0,0,0,0,0,0,0,1,0,0,0,0
33541,291.28,0.0,0.0,1,16,6548,0,0,0,0,0,0,0,1,0,0,0,0
38825,269.23,0.0,0.0,90,22,2467,0,0,0,0,0,0,0,1,0,0,0,0
46387,291.87,0.0,0.0,20,10,4384,0,0,0,0,0,0,0,1,0,0,0,0
26858,293.3,0.0,0.0,80,18,4150,0,0,0,0,0,0,0,1,0,0,0,0
32640,283.41,0.0,0.0,90,14,5400,0,0,0,0,0,0,0,1,0,0,0,0
28188,279.83,0.0,0.0,90,10,4211,0,0,0,0,0,0,0,1,0,0,0,0
47786,288.29,5.12,0.0,90,4,858,0,0,0,0,0,0,0,1,0,0,0,0
3662,264.76,0.0,0.0,1,15,4726,0,0,0,0,0,0,0,1,0,0,0,0
36949,291.42,0.0,0.0,20,15,5382,0,0,0,0,0,0,0,1,0,0,0,0
17047,296.65,0.0,0.0,1,9,2461,0,0,0,0,0,0,0,1,0,0,0,0
33624,291.36,0.0,0.0,1,3,359,0,0,0,0,0,0,0,1,0,0,0,0
25427,295.27,0.0,0.0,75,5,3009,0,0,0,0,0,0,0,1,0,0,0,0
35983,288.08,0.0,0.0,1,2,731,0,0,0,0,0,0,0,1,0,0,0,0
46214,297.01,0.0,0.0,40,19,3506,0,0,0,0,0,0,0,1,0,0,0,0
25,293.23,0.0,0.0,1,13,4887,0,0,0,0,0,0,0,1,0,0,0,0
7723,301.33,0.0,0.0,0,20,3179,0,0,0,0,0,0,0,1,0,0,0,0
674,275.38,0.0,0.0,90,14,5879,0,0,0,0,0,0,0,1,0,0,0,0
29855,253.49,0.0,0.0,1,2,663,0,0,0,0,0,0,0,1,0,0,0,0
35200,295.55,0.0,0.0,1,12,4182,0,0,0,0,0,0,0,1,0,0,0,0
19565,284.22,0.0,0.0,90,12,4908,0,0,0,0,0,0,0,1,0,0,0,0
40331,253.51,0.0,0.0,1,23,991,0,0,0,0,0,0,0,1,0,0,0,0
9595,276.13,0.0,0.0,90,16,4623,0,0,0,0,0,0,0,1,0,0,0,0
5767,274.82,0.0,0.0,90,20,3228,0,0,0,0,0,0,0,1,0,0,0,0
47562,295.38,0.0,0.0,75,17,3959,0,0,0,0,0,0,0,1,0,0,0,0
8360,290.47,0.25,0.0,92,6,5939,0,0,0,0,0,0,0,1,0,0,0,0
31431,266.93,0.0,0.0,1,10,4765,0,0,0,0,0,0,0,1,0,0,0,0
45021,300.22,0.0,0.0,75,16,4495,0,0,0,0,0,0,0,1,0,0,0,0
5058,273.24,0.0,0.0,90,21,2866,0,0,0,0,0,0,0,1,0,0,0,0
31885,275.15,0.0,0.0,1,3,330,0,0,0,0,0,0,0,1,0,0,0,0
5977,281.09,0.0,0.0,20,21,2053,0,0,0,0,0,0,0,1,0,0,0,0
39419,271.65,0.0,0.0,5,21,3182,0,0,0,0,0,0,0,1,0,0,0,0
46038,292.72,0.0,0.0,75,22,3032,0,0,0,0,0,0,0,1,0,0,0,0
16244,288.99,0.0,0.0,1,6,971,0,0,0,0,0,0,0,1,0,0,0,0
8530,293.71,0.0,0.0,0,2,294,0,0,0,0,0,0,0,1,0,0,0,0
24554,294.93,0.0,0.0,1,21,2631,0,0,0,0,0,0,0,1,0,0,0,0
22762,284.79,1.4,0.0,75,22,1609,0,0,0,0,0,0,0,1,0,0,0,0
14803,292.32,4.89,0.0,90,6,843,0,0,0,0,0,0,0,1,0,0,0,0
13166,265.12,0.0,0.0,40,2,219,0,0,0,0,0,0,0,1,0,0,0,0
3874,262.43,0.0,0.0,90,3,291,0,0,0,0,0,0,0,1,0,0,0,0
31204,277.02,0.0,0.0,1,5,2622,0,0,0,0,0,0,0,1,0,0,0,0
42052,275.82,0.0,0.0,90,0,703,0,0,0,0,0,0,0,1,0,0,0,0
1179,264.82,0.0,0.0,1,6,5730,0,0,0,0,0,0,0,1,0,0,0,0
14990,287.53,0.25,0.0,44,17,4771,0,0,0,0,0,0,0,1,0,0,0,0
40769,272.15,0.0,0.0,90,21,2753,0,0,0,0,0,0,0,1,0,0,0,0
44401,293.62,0.0,0.0,1,8,2392,0,0,0,0,0,0,0,1,0,0,0,0
34864,284.34,0.0,0.0,1,2,340,0,0,0,0,0,0,0,1,0,0,0,0
43034,272.44,0.0,0.0,75,13,4423,0,0,0,0,0,0,0,1,0,0,0,0
42997,262.88,0.0,0.0,1,0,1196,0,0,0,0,0,0,0,1,0,0,0,0
6681,288.35,0.0,0.0,75,3,343,0,0,0,0,0,0,0,1,0,0,0,0
831,277.01,0.0,0.0,40,2,331,0,0,0,0,0,0,0,1,0,0,0,0
19799,275.15,0.0,0.0,90,18,4547,0,0,0,0,0,0,0,1,0,0,0,0
8347,296.44,0.0,0.0,75,17,4301,0,0,0,0,0,0,0,1,0,0,0,0
13007,273.3,0.25,0.0,1,11,4492,0,0,0,0,0,0,0,1,0,0,0,0
46409,294.08,0.0,0.0,75,0,1078,0,0,0,0,0,0,0,1,0,0,0,0
11698,250.39,0.0,0.0,5,12,4499,0,0,0,0,0,0,0,1,0,0,0,0
3824,267.23,0.0,0.0,90,9,3524,0,0,0,0,0,0,0,1,0,0,0,0
5521,273.75,0.0,0.0,90,5,2473,0,0,0,0,0,0,0,1,0,0,0,0
24085,302.92,0.0,0.0,0,11,5400,0,0,0,0,0,0,0,1,0,0,0,0
38491,275.72,0.0,0.0,90,12,4911,0,0,0,0,0,0,0,1,0,0,0,0
12155,255.25,0.0,0.0,1,20,2441,0,0,0,0,0,0,0,1,0,0,0,0
46132,300.22,0.0,0.0,20,14,4944,0,0,0,0,0,0,0,1,0,0,0,0
25731,299.35,0.0,0.0,0,17,3892,0,0,0,0,0,0,0,1,0,0,0,0
3471,269.65,0.0,0.0,90,4,299,0,0,0,0,0,0,0,1,0,0,0,0
47072,290.21,1.78,0.0,1,2,614,0,0,0,0,0,0,0,1,0,0,0,0
20934,273.01,0.0,0.0,1,6,858,0,0,0,0,0,0,0,1,0,0,0,0
39091,264.61,0.0,0.0,1,7,1498,0,0,0,0,0,0,0,1,0,0,0,0
11756,257.33,0.0,0.0,64,18,4144,0,0,0,0,0,0,0,1,0,0,0,0
42972,270.69,0.0,0.0,1,1,514,0,0,0,0,0,0,0,1,0,0,0,0
2988,266.25,0.0,0.0,59,4,761,0,0,0,0,0,0,0,1,0,0,0,0
4365,270.24,0.0,0.0,75,18,3699,0,0,0,0,0,0,0,1,0,0,0,0
25713,291.99,0.0,0.0,12,23,2239,0,0,0,0,0,0,0,1,0,0,0,0
45284,297.82,0.0,0.0,1,15,4313,0,0,0,0,0,0,0,1,0,0,0,0
13868,280.39,0.0,0.0,90,9,5287,0,0,0,0,0,0,0,1,0,0,0,0
38788,265.55,0.0,0.0,40,9,5710,0,0,0,0,0,0,0,1,0,0,0,0
23564,300.52,0.0,0.0,75,14,5328,0,0,0,0,0,0,0,1,0,0,0,0
13035,274.76,0.48,0.0,90,15,5623,0,0,0,0,0,0,0,1,0,0,0,0
20415,266.21,0.0,0.0,90,0,489,0,0,0,0,0,0,0,1,0,0,0,0
3447,269.19,0.0,0.0,90,23,1856,0,0,0,0,0,0,0,1,0,0,0,0
1335,279.11,0.0,0.0,1,20,2999,0,0,0,0,0,0,0,1,0,0,0,0
36224,291.94,0.0,0.0,90,22,1787,0,0,0,0,0,0,0,1,0,0,0,0
32037,276.82,0.0,0.0,90,23,1801,0,0,0,0,0,0,0,1,0,0,0,0
35794,288.86,0.0,0.0,1,5,542,0,0,0,0,0,0,0,1,0,0,0,0
14241,290.64,0.77,0.0,90,22,1746,0,0,0,0,0,0,0,1,0,0,0,0
8624,288.41,0.0,0.0,0,3,422,0,0,0,0,0,0,0,1,0,0,0,0
9432,288.93,1.68,0.0,44,0,1297,0,0,0,0,0,0,0,1,0,0,0,0
7931,297.53,0.0,0.0,32,17,6120,0,0,0,0,0,0,0,1,0,0,0,0
21168,264.15,0.0,0.0,90,18,4544,0,0,0,0,0,0,0,1,0,0,0,0
12451,257.0,0.0,0.0,1,4,290,0,0,0,0,0,0,0,1,0,0,0,0
43007,265.61,0.0,0.0,5,10,4304,0,0,0,0,0,0,0,1,0,0,0,0
13708,273.75,1.08,0.0,90,17,5857,0,0,0,0,0,0,0,1,0,0,0,0
11545,276.793,0.0,0.0,64,5,2584,0,0,0,0,0,0,0,1,0,0,0,0
12494,258.38,0.0,0.0,90,23,855,0,0,0,0,0,0,0,1,0,0,0,0
278,283.33,0.0,0.0,57,12,4076,0,0,0,0,0,0,0,1,0,0,0,0
36716,292.15,0.0,0.0,40,21,2718,0,0,0,0,0,0,0,1,0,0,0,0
39753,265.3,0.0,0.0,90,3,372,0,0,0,0,0,0,0,1,0,0,0,0
36157,287.5,0.0,0.0,90,8,5367,0,0,0,0,0,0,0,1,0,0,0,0
16129,291.0,0.0,0.0,1,22,1680,0,0,0,0,0,0,0,1,0,0,0,0
23609,290.18,0.6,0.0,40,3,356,0,0,0,0,0,0,0,1,0,0,0,0
28240,271.4,0.0,0.0,75,16,3834,0,0,0,0,0,0,0,1,0,0,0,0
34826,288.14,0.0,0.0,90,12,4398,0,0,0,0,0,0,0,1,0,0,0,0
20540,250.36,0.0,0.0,1,9,2779,0,0,0,0,0,0,0,1,0,0,0,0
531,288.16,0.0,0.0,90,18,4649,0,0,0,0,0,0,0,1,0,0,0,0
39272,278.62,0.0,0.0,75,18,4392,0,0,0,0,0,0,0,1,0,0,0,0
35828,302.15,0.0,0.0,75,15,5466,0,0,0,0,0,0,0,1,0,0,0,0
6274,287.1,0.0,0.0,90,6,5995,0,0,0,0,0,0,0,1,0,0,0,0
10195,269.44,0.0,0.0,64,15,2954,0,0,0,0,0,0,0,1,0,0,0,0
3078,255.33,0.0,0.0,40,3,310,0,0,0,0,0,0,0,1,0,0,0,0
40424,271.01,0.0,0.0,75,20,2261,0,0,0,0,0,0,0,1,0,0,0,0
26611,292.56,0.0,0.0,1,18,4347,0,0,0,0,0,0,0,1,0,0,0,0
29064,255.95,0.0,0.0,40,9,5019,0,0,0,0,0,0,0,1,0,0,0,0
28579,281.35,0.0,0.0,90,4,804,0,0,0,0,0,0,0,1,0,0,0,0
19012,284.86,0.0,0.0,1,22,1682,0,0,0,0,0,0,0,1,0,0,0,0
15078,289.03,0.0,0.0,8,15,5859,0,0,0,0,0,0,0,1,0,0,0,0
28016,275.75,0.0,0.0,1,9,3541,0,0,0,0,0,0,0,1,0,0,0,0
24505,294.27,0.0,0.0,40,20,2626,0,0,0,0,0,0,0,1,0,0,0,0
3272,249.91,0.0,0.0,100,7,6681,0,0,0,0,0,0,0,1,0,0,0,0
37483,287.38,0.0,0.0,90,7,6025,0,0,0,0,0,0,0,1,0,0,0,0
10799,264.38,0.0,0.0,64,16,6310,0,0,0,0,0,0,0,1,0,0,0,0
8587,300.43,0.0,0.0,76,12,5462,0,0,0,0,0,0,0,1,0,0,0,0
30657,274.09,0.0,0.0,20,7,6160,0,0,0,0,0,0,0,1,0,0,0,0
7778,298.26,0.0,0.0,32,8,5714,0,0,0,0,0,0,0,1,0,0,0,0
25948,300.35,0.0,0.0,1,13,4549,0,0,0,0,0,0,0,1,0,0,0,0
34997,290.22,0.0,0.0,40,8,2649,0,0,0,0,0,0,0,1,0,0,0,0
28991,262.42,0.0,0.0,90,21,2494,0,0,0,0,0,0,0,1,0,0,0,0
28536,272.95,0.0,0.0,90,10,2911,0,0,0,0,0,0,0,1,0,0,0,0
43720,289.08,0.0,0.0,40,8,6140,0,0,0,0,0,0,0,1,0,0,0,0
2389,255.5,0.0,0.0,1,4,558,0,0,0,0,0,0,0,1,0,0,0,0
39344,278.08,0.0,0.0,1,18,4914,0,0,0,0,0,0,0,1,0,0,0,0
6666,292.8,0.0,0.0,40,12,4906,0,0,0,0,0,0,0,1,0,0,0,0
28966,261.43,0.0,0.0,90,0,1122,0,0,0,0,0,0,0,1,0,0,0,0
42324,268.65,0.0,0.0,1,4,903,0,0,0,0,0,0,0,1,0,0,0,0
46558,293.75,0.0,0.0,90,4,936,0,0,0,0,0,0,0,1,0,0,0,0
20360,267.65,0.0,0.0,1,20,2134,0,0,0,0,0,0,0,1,0,0,0,0
34170,283.63,0.0,0.0,1,0,736,0,0,0,0,0,0,0,1,0,0,0,0
13562,288.27,0.0,0.0,1,15,6128,0,0,0,0,0,0,0,1,0,0,0,0
8104,289.97,0.0,0.0,24,7,6160,0,0,0,0,0,0,0,1,0,0,0,0
29099,257.77,0.0,0.0,1,12,4555,0,0,0,0,0,0,0,1,0,0,0,0
37763,285.99,0.0,0.0,90,23,1326,0,0,0,0,0,0,0,1,0,0,0,0
42505,270.95,0.0,0.0,40,22,1621,0,0,0,0,0,0,0,1,0,0,0,0
3457,269.57,0.0,0.0,1,14,4710,0,0,0,0,0,0,0,1,0,0,0,0
4122,267.31,0.0,0.0,90,1,359,0,0,0,0,0,0,0,1,0,0,0,0
38587,276.08,0.0,0.0,90,10,4606,0,0,0,0,0,0,0,1,0,0,0,0
3658,262.16,0.0,0.0,40,11,4292,0,0,0,0,0,0,0,1,0,0,0,0
27632,282.889,0.0,0.0,12,16,6534,0,0,0,0,0,0,0,1,0,0,0,0
7303,296.63,0.0,0.0,88,14,5234,0,0,0,0,0,0,0,1,0,0,0,0
15428,294.99,0.0,0.0,80,2,650,0,0,0,0,0,0,0,1,0,0,0,0
12302,267.0,0.0,0.0,90,23,978,0,0,0,0,0,0,0,1,0,0,0,0
12142,248.14,0.0,0.0,1,7,6403,0,0,0,0,0,0,0,1,0,0,0,0
5974,283.41,0.0,0.0,40,18,2754,0,0,0,0,0,0,0,1,0,0,0,0
29399,274.08,0.0,0.0,90,17,4119,0,0,0,0,0,0,0,1,0,0,0,0
27037,283.27,0.0,0.0,8,4,380,0,0,0,0,0,0,0,1,0,0,0,0
27915,279.69,0.0,0.0,1,5,2762,0,0,0,0,0,0,0,1,0,0,0,0
21972,284.3,0.0,0.0,90,15,5882,0,0,0,0,0,0,0,1,0,0,0,0
35392,294.95,0.0,0.0,1,23,1386,0,0,0,0,0,0,0,1,0,0,0,0
24254,300.75,0.0,0.0,0,12,5405,0,0,0,0,0,0,0,1,0,0,0,0
42243,272.44,0.0,0.0,90,5,490,0,0,0,0,0,0,0,1,0,0,0,0
29613,267.61,0.0,0.0,90,11,4956,0,0,0,0,0,0,0,1,0,0,0,0
18923,291.36,0.0,0.0,1,0,1143,0,0,0,0,0,0,0,1,0,0,0,0
19501,284.51,0.0,0.0,90,5,2836,0,0,0,0,0,0,0,1,0,0,0,0
44121,295.75,0.0,0.0,5,15,6033,0,0,0,0,0,0,0,1,0,0,0,0
18623,289.04,0.0,0.0,1,8,2347,0,0,0,0,0,0,0,1,0,0,0,0
14996,285.1,0.51,0.0,1,23,2534,0,0,0,0,0,0,0,1,0,0,0,0
36258,291.55,0.0,0.0,40,22,1647,0,0,0,0,0,0,0,1,0,0,0,0
1989,274.3,0.0,0.0,75,4,781,0,0,0,0,0,0,0,1,0,0,0,0
22637,284.71,0.0,0.0,90,5,2781,0,0,0,0,0,0,0,1,0,0,0,0
14538,289.66,0.0,0.0,75,13,4979,0,0,0,0,0,0,0,1,0,0,0,0
5875,288.07,0.0,0.0,1,4,756,0,0,0,0,0,0,0,1,0,0,0,0
47531,289.96,0.0,0.0,1,10,4039,0,0,0,0,0,0,0,1,0,0,0,0
41965,270.79,0.0,0.0,1,22,2166,0,0,0,0,0,0,0,1,0,0,0,0
41811,270.75,0.0,0.0,90,15,3660,0,0,0,0,0,0,0,1,0,0,0,0
27711,275.942,0.0,0.0,24,23,1006,0,0,0,0,0,0,0,1,0,0,0,0
30322,274.94,0.0,0.0,90,7,1868,0,0,0,0,0,0,0,1,0,0,0,0
1634,276.24,0.0,0.0,90,8,1613,0,0,0,0,0,0,0,1,0,0,0,0
23353,283.23,0.0,0.0,40,18,4031,0,0,0,0,0,0,0,1,0,0,0,0
2363,264.31,0.0,0.0,90,3,191,0,0,0,0,0,0,0,1,0,0,0,0
37992,283.42,0.0,0.0,90,11,5113,0,0,0,0,0,0,0,1,0,0,0,0
13270,273.59,0.0,0.0,1,10,4112,0,0,0,0,0,0,0,1,0,0,0,0
6048,303.83,0.0,0.0,1,20,3147,0,0,0,0,0,0,0,1,0,0,0,0
19763,274.08,0.0,0.0,90,0,480,0,0,0,0,0,0,0,1,0,0,0,0
6961,295.61,0.25,0.0,48,18,4885,0,0,0,0,0,0,0,1,0,0,0,0
18474,291.49,0.0,0.0,75,4,864,0,0,0,0,0,0,0,1,0,0,0,0
32775,283.09,0.0,0.0,90,3,333,0,0,0,0,0,0,0,1,0,0,0,0
35183,300.42,0.0,0.0,40,19,3353,0,0,0,0,0,0,0,1,0,0,0,0
35550,296.15,0.0,0.0,75,11,4660,0,0,0,0,0,0,0,1,0,0,0,0
26266,290.41,0.0,0.0,1,21,2742,0,0,0,0,0,0,0,1,0,0,0,0
11060,263.06,0.0,0.0,64,2,521,0,0,0,0,0,0,0,1,0,0,0,0
33790,281.96,0.0,0.0,40,22,2864,0,0,0,0,0,0,0,1,0,0,0,0
22025,276.41,0.0,0.0,1,10,4845,0,0,0,0,0,0,0,1,0,0,0,0
13751,280.3,1.27,0.0,40,12,5748,0,0,0,0,0,0,0,1,0,0,0,0
11008,267.53,0.0,0.0,64,7,4037,0,0,0,0,0,0,0,1,0,0,0,0
11963,257.2,0.0,0.0,1,20,1748,0,0,0,0,0,0,0,1,0,0,0,0
24242,291.76,0.0,0.0,0,0,844,0,0,0,0,0,0,0,1,0,0,0,0
45796,295.3,0.0,0.0,40,6,5268,0,0,0,0,0,0,0,1,0,0,0,0
40448,269.08,0.0,0.0,40,20,2416,0,0,0,0,0,0,0,1,0,0,0,0
4429,261.0,0.0,0.0,1,10,4433,0,0,0,0,0,0,0,1,0,0,0,0
22628,285.51,0.0,0.0,90,2,327,0,0,0,0,0,0,0,1,0,0,0,0
13124,259.92,0.0,0.0,75,8,1582,0,0,0,0,0,0,0,1,0,0,0,0
42068,274.79,0.0,0.0,90,10,3586,0,0,0,0,0,0,0,1,0,0,0,0
2013,265.29,0.0,0.0,40,2,556,0,0,0,0,0,0,0,1,0,0,0,0
8330,291.16,0.0,0.0,0,23,2209,0,0,0,0,0,0,0,1,0,0,0,0
45856,302.72,0.0,0.0,40,19,3446,0,0,0,0,0,0,0,1,0,0,0,0
18025,298.66,0.0,0.0,75,11,3927,0,0,0,0,0,0,0,1,0,0,0,0
42149,269.68,0.0,0.0,20,14,5160,0,0,0,0,0,0,0,1,0,0,0,0
17204,291.7,0.0,0.0,1,6,1425,0,0,0,0,0,0,0,1,0,0,0,0
24933,291.806,0.0,0.0,36,3,346,0,0,0,0,0,0,0,1,0,0,0,0
48174,280.55,0.0,0.0,90,20,3338,0,0,0,0,0,0,0,1,0,0,0,0
9825,274.24,0.0,0.0,64,10,4445,0,0,0,0,0,0,0,1,0,0,0,0
6803,290.62,0.0,0.0,32,17,4076,0,0,0,0,0,0,0,1,0,0,0,0
18043,294.21,0.0,0.0,1,2,329,0,0,0,0,0,0,0,1,0,0,0,0
22878,278.22,1.52,0.0,90,18,4884,0,0,0,0,0,0,0,1,0,0,0,0
30313,274.95,0.0,0.0,90,4,408,0,0,0,0,0,0,0,1,0,0,0,0
19634,270.57,0.0,0.0,75,23,897,0,0,0,0,0,0,0,1,0,0,0,0
36014,288.28,0.0,0.0,1,1,405,0,0,0,0,0,0,0,1,0,0,0,0
19239,278.55,0.0,0.0,90,6,5771,0,0,0,0,0,0,0,1,0,0,0,0
43885,300.987,0.0,0.0,0,14,4969,0,0,0,0,0,0,0,1,0,0,0,0
23026,282.8,0.0,0.0,1,8,6446,0,0,0,0,0,0,0,1,0,0,0,0
27731,287.153,0.0,0.0,92,19,2282,0,0,0,0,0,0,0,1,0,0,0,0
28316,274.4,0.0,0.0,90,13,4459,0,0,0,0,0,0,0,1,0,0,0,0
8696,299.51,0.0,0.0,0,22,1893,0,0,0,0,0,0,0,1,0,0,0,0
15499,290.5,0.0,0.0,75,15,6062,0,0,0,0,0,0,0,1,0,0,0,0
32010,276.15,0.0,0.0,90,5,2501,0,0,0,0,0,0,0,1,0,0,0,0
1794,268.32,0.0,0.0,75,5,713,0,0,0,0,0,0,0,1,0,0,0,0
44147,302.3,0.0,0.0,1,17,6123,0,0,0,0,0,0,0,1,0,0,0,0
