,temperature,rain_1h,snow_1h,clouds_percentage,date_time,population_density,holiday_0,holiday_1,holiday_2,holiday_3,holiday_4,holiday_5,holiday_6,holiday_7,holiday_8,holiday_9,holiday_10,holiday_11
8856,304.63,0.0,0.0,0,16,6641,0,0,0,0,0,0,0,1,0,0,0,0
10952,264.16,0.0,0.0,64,9,1174,0,0,0,0,0,0,0,1,0,0,0,0
31095,279.514,0.0,0.0,8,22,2576,0,0,0,0,0,0,0,1,0,0,0,0
44938,298.29,0.0,0.0,40,19,3560,0,0,0,0,0,0,0,1,0,0,0,0
10908,249.94,0.0,0.0,1,0,667,0,0,0,0,0,0,0,1,0,0,0,0
23660,299.25,0.0,0.0,1,18,4729,0,0,0,0,0,0,0,1,0,0,0,0
8599,295.19,0.0,0.0,12,0,797,0,0,0,0,0,0,0,1,0,0,0,0
39377,270.79,0.0,0.0,1,3,420,0,0,0,0,0,0,0,1,0,0,0,0
10516,260.17,1.02,0.0,90,12,3313,0,0,0,0,0,0,0,1,0,0,0,0
6669,292.7,0.0,0.0,40,15,5979,0,0,0,0,0,0,0,1,0,0,0,0
12682,264.58,0.0,0.0,90,21,2384,0,0,0,0,0,0,0,1,0,0,0,0
24449,305.16,0.0,0.0,75,13,4363,0,0,0,0,0,0,0,1,0,0,0,0
26977,291.75,0.0,0.0,0,17,5551,0,0,0,0,0,0,0,1,0,0,0,0
32401,283.15,0.0,0.0,1,13,4919,0,0,0,0,0,0,0,1,0,0,0,0
37477,287.48,0.0,0.0,90,4,894,0,0,0,0,0,0,0,1,0,0,0,0
12126,258.92,0.0,0.0,1,15,4117,0,0,0,0,0,0,0,1,0,0,0,0
34299,291.01,0.0,0.0,5,9,4905,0,0,0,0,0,0,0,1,0,0,0,0
25171,295.3,9.42,0.0,90,12,2,0,0,0,0,0,0,0,1,0,0,0,0
46738,296.29,0.0,0.0,1,22,1742,0,0,0,0,0,0,0,1,0,0,0,0
20145,273.82,0.0,0.0,40,20,2733,0,0,0,0,0,0,0,1,0,0,0,0
22339,273.86,0.0,0.0,75,14,5818,0,0,0,0,0,0,0,1,0,0,0,0
23128,279.14,0.0,0.0,40,5,599,0,0,0,0,0,0,0,1,0,0,0,0
23975,292.26,0.0,0.0,20,22,2081,0,0,0,0,0,0,0,1,0,0,0,0
33540,290.68,0.0,0.0,5,15,5997,0,0,0,0,0,0,0,1,0,0,0,0
31598,270.95,0.0,0.0,75,23,1455,0,0,0,0,0,0,0,1,0,0,0,0
25498,292.08,0.0,0.0,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0
41344,255.3,0.0,0.0,1,7,5954,0,0,0,0,0,0,0,1,0,0,0,0
11533,260.25,0.0,0.0,75,16,6413,0,0,0,0,0,0,0,1,0,0,0,0
11335,265.39,0.0,0.0,64,14,5219,0,0,0,0,0,0,0,1,0,0,0,0
449,280.96,0.0,0.0,96,5,759,0,0,0,0,0,0,0,1,0,0,0,0
30288,275.34,0.0,0.0,90,17,5804,0,0,0,0,0,0,0,1,0,0,0,0
46621,294.15,0.0,0.0,1,9,3514,0,0,0,0,0,0,0,1,0,0,0,0
15013,285.77,0.25,0.0,1,8,2271,0,0,0,0,0,0,0,1,0,0,0,0
40196,256.58,0.0,0.0,90,16,4859,0,0,0,0,0,0,0,1,0,0,0,0
2155,267.14,0.0,0.0,90,10,4918,0,0,0,0,0,0,0,1,0,0,0,0
20175,269.08,0.0,0.0,90,8,2639,0,0,0,0,0,0,0,1,0,0,0,0
13959,278.11,2.31,0.0,90,4,237,0,0,0,0,0,0,0,1,0,0,0,0
35670,298.44,0.0,0.0,75,21,3512,0,0,0,0,0,0,0,1,0,0,0,0
4032,258.88,0.0,0.0,1,6,697,0,0,0,0,0,0,0,1,0,0,0,0
22430,281.12,0.0,0.0,1,8,6150,0,0,0,0,0,0,0,1,0,0,0,0
2666,261.9,0.0,0.0,90,9,4844,0,0,0,0,0,0,0,1,0,0,0,0
5173,274.92,0.0,0.0,1,2,234,0,0,0,0,0,0,0,1,0,0,0,0
36221,293.15,0.0,0.0,75,20,2859,0,0,0,0,0,0,0,1,0,0,0,0
29226,257.75,0.0,0.0,75,9,1833,0,0,0,0,0,0,0,1,0,0,0,0
15472,293.65,0.0,0.0,1,10,3608,0,0,0,0,0,0,0,1,0,0,0,0
30167,271.62,0.0,0.0,90,1,526,0,0,0,0,0,0,0,1,0,0,0,0
7595,292.18,0.0,0.0,0,9,5239,0,0,0,0,0,0,0,1,0,0,0,0
45451,300.82,0.0,0.0,90,18,3871,0,0,0,0,0,0,0,1,0,0,0,0
23622,293.98,0.0,0.0,75,14,5295,0,0,0,0,0,0,0,1,0,0,0,0
14709,299.9,0.0,0.0,20,16,6511,0,0,0,0,0,0,0,1,0,0,0,0
17298,299.75,0.0,0.0,1,17,6104,0,0,0,0,0,0,0,1,0,0,0,0
45049,304.72,0.0,0.0,75,16,4404,0,0,0,0,0,0,0,1,0,0,0,0
132,269.61,0.0,0.0,20,6,5563,0,0,0,0,0,0,0,1,0,0,0,0
15107,296.9,0.0,0.0,0,18,4067,0,0,0,0,0,0,0,1,0,0,0,0
8895,297.13,0.0,0.0,1,19,3602,0,0,0,0,0,0,0,1,0,0,0,0
24229,294.05,0.0,0.0,8,11,5318,0,0,0,0,0,0,0,1,0,0,0,0
6287,286.64,0.0,0.0,90,15,5781,0,0,0,0,0,0,0,1,0,0,0,0
25927,300.72,0.0,0.0,1,16,5866,0,0,0,0,0,0,0,1,0,0,0,0
16233,290.7,0.0,0.0,1,2,735,0,0,0,0,0,0,0,1,0,0,0,0
46297,292.93,0.0,0.0,1,22,1742,0,0,0,0,0,0,0,1,0,0,0,0
20259,264.29,0.0,0.0,1,9,4018,0,0,0,0,0,0,0,1,0,0,0,0
37348,298.02,0.0,0.0,40,22,2423,0,0,0,0,0,0,0,1,0,0,0,0
43355,270.36,0.0,0.0,1,10,3626,0,0,0,0,0,0,0,1,0,0,0,0
15281,301.93,0.0,0.0,40,13,3919,0,0,0,0,0,0,0,1,0,0,0,0
35807,301.51,0.0,0.0,75,18,4771,0,0,0,0,0,0,0,1,0,0,0,0
46244,289.44,0.0,0.0,1,0,1487,0,0,0,0,0,0,0,1,0,0,0,0
17347,300.48,0.0,0.0,1,15,5741,0,0,0,0,0,0,0,1,0,0,0,0
42345,273.53,0.0,0.0,1,1,354,0,0,0,0,0,0,0,1,0,0,0,0
11689,247.81,0.0,0.0,1,2,244,0,0,0,0,0,0,0,1,0,0,0,0
24276,296.09,0.0,0.0,92,10,5200,0,0,0,0,0,0,0,1,0,0,0,0
1434,265.6,0.0,0.0,90,5,574,0,0,0,0,0,0,0,1,0,0,0,0
26769,291.22,0.0,0.0,48,1,311,0,0,0,0,0,0,0,1,0,0,0,0
31823,278.88,0.0,0.0,90,14,5965,0,0,0,0,0,0,0,1,0,0,0,0
44382,302.93,0.0,0.0,1,15,6083,0,0,0,0,0,0,0,1,0,0,0,0
1727,271.25,0.0,0.0,1,10,4536,0,0,0,0,0,0,0,1,0,0,0,0
45662,300.84,0.0,0.0,1,12,4075,0,0,0,0,0,0,0,1,0,0,0,0
15284,304.69,0.0,0.0,75,16,3956,0,0,0,0,0,0,0,1,0,0,0,0
20827,270.72,0.0,0.0,90,9,4801,0,0,0,0,0,0,0,1,0,0,0,0
24161,294.98,0.0,0.0,44,15,5621,0,0,0,0,0,0,0,1,0,0,0,0
19961,277.01,0.0,0.0,90,2,611,0,0,0,0,0,0,0,1,0,0,0,0
46566,293.34,0.0,0.0,5,8,5908,0,0,0,0,0,0,0,1,0,0,0,0
26377,293.94,2.39,0.0,75,7,5620,0,0,0,0,0,0,0,1,0,0,0,0
23439,286.94,0.0,0.0,1,9,5139,0,0,0,0,0,0,0,1,0,0,0,0
46908,293.62,0.0,0.0,20,20,3003,0,0,0,0,0,0,0,1,0,0,0,0
37041,289.5,0.0,0.0,90,8,1948,0,0,0,0,0,0,0,1,0,0,0,0
48128,282.96,0.0,0.0,1,23,1278,0,0,0,0,0,0,0,1,0,0,0,0
47880,287.39,0.25,0.0,90,2,265,0,0,0,0,0,0,0,1,0,0,0,0
26917,282.18,0.0,0.0,32,5,2823,0,0,0,0,0,0,0,1,0,0,0,0
31294,270.08,0.0,0.0,20,12,5280,0,0,0,0,0,0,0,1,0,0,0,0
24544,295.92,0.0,0.0,75,11,4573,0,0,0,0,0,0,0,1,0,0,0,0
15299,293.45,0.0,0.0,0,7,6136,0,0,0,0,0,0,0,1,0,0,0,0
5186,276.61,0.0,0.0,90,15,5958,0,0,0,0,0,0,0,1,0,0,0,0
4152,262.94,0.0,0.0,75,9,5228,0,0,0,0,0,0,0,1,0,0,0,0
44402,295.93,0.0,0.0,1,9,3360,0,0,0,0,0,0,0,1,0,0,0,0
37987,282.15,0.0,0.0,1,6,5829,0,0,0,0,0,0,0,1,0,0,0,0
36170,293.62,0.0,0.0,40,21,4585,0,0,0,0,0,0,0,1,0,0,0,0
14441,287.13,0.0,0.0,90,8,6344,0,0,0,0,0,0,0,1,0,0,0,0
1967,265.22,0.0,0.0,75,6,5183,0,0,0,0,0,0,0,1,0,0,0,0
12543,258.62,0.0,0.0,20,21,2332,0,0,0,0,0,0,0,1,0,0,0,0
18288,296.7,0.0,0.0,1,23,2991,0,0,0,0,0,0,0,1,0,0,0,0
37760,287.15,0.0,0.0,90,20,3228,0,0,0,0,0,0,0,1,0,0,0,0
34783,289.22,0.0,0.0,75,0,1496,0,0,0,0,0,0,0,1,0,0,0,0
45695,303.87,0.0,0.0,20,19,3240,0,0,0,0,0,0,0,1,0,0,0,0
748,279.89,0.0,0.0,90,15,5606,0,0,0,0,0,0,0,1,0,0,0,0
30520,269.44,0.0,0.0,90,20,2969,0,0,0,0,0,0,0,1,0,0,0,0
46741,293.6,0.0,0.0,20,1,399,0,0,0,0,0,0,0,1,0,0,0,0
6888,291.65,0.0,0.0,44,12,5173,0,0,0,0,0,0,0,1,0,0,0,0
8728,301.71,0.0,0.0,80,11,5810,0,0,0,0,0,0,0,1,0,0,0,0
29590,272.62,0.0,0.0,90,12,4846,0,0,0,0,0,0,0,1,0,0,0,0
22275,278.3,0.0,0.0,90,11,4866,0,0,0,0,0,0,0,1,0,0,0,0
36437,299.15,0.0,0.0,5,16,4707,0,0,0,0,0,0,0,1,0,0,0,0
42142,262.0,0.0,0.0,90,7,6121,0,0,0,0,0,0,0,1,0,0,0,0
22370,276.15,0.0,0.0,75,3,368,0,0,0,0,0,0,0,1,0,0,0,0
5395,278.0,0.0,0.0,90,12,4815,0,0,0,0,0,0,0,1,0,0,0,0
26905,291.2,0.0,0.0,36,17,5439,0,0,0,0,0,0,0,1,0,0,0,0
45989,292.22,0.0,0.0,90,20,2991,0,0,0,0,0,0,0,1,0,0,0,0
35374,291.82,0.0,0.0,1,5,586,0,0,0,0,0,0,0,1,0,0,0,0
23506,281.64,0.0,0.0,1,4,946,0,0,0,0,0,0,0,1,0,0,0,0
43313,270.28,0.0,0.0,90,11,1794,0,0,0,0,0,0,0,1,0,0,0,0
33416,285.09,0.0,0.0,40,1,1324,0,0,0,0,0,0,0,1,0,0,0,0
33368,281.62,0.0,0.0,1,1,455,0,0,0,0,0,0,0,1,0,0,0,0
42215,268.89,0.0,0.0,90,7,1911,0,0,0,0,0,0,0,1,0,0,0,0
47839,288.31,0.0,0.0,90,8,6101,0,0,0,0,0,0,0,1,0,0,0,0
8421,286.12,0.0,0.0,0,0,672,0,0,0,0,0,0,0,1,0,0,0,0
30703,260.35,0.0,0.0,1,3,332,0,0,0,0,0,0,0,1,0,0,0,0
30223,272.79,0.0,0.0,5,8,5355,0,0,0,0,0,0,0,1,0,0,0,0
24782,295.42,0.0,0.0,75,13,4593,0,0,0,0,0,0,0,1,0,0,0,0
39668,269.86,0.0,0.0,90,2,279,0,0,0,0,0,0,0,1,0,0,0,0
14213,285.21,0.42,0.0,1,1,773,0,0,0,0,0,0,0,1,0,0,0,0
6735,286.38,0.36,0.0,92,12,5181,0,0,0,0,0,0,0,1,0,0,0,0
37782,284.86,0.0,0.0,90,10,4719,0,0,0,0,0,0,0,1,0,0,0,0
16921,296.14,8.02,0.0,40,6,5101,0,0,0,0,0,0,0,1,0,0,0,0
31643,263.28,0.0,0.0,5,20,3195,0,0,0,0,0,0,0,1,0,0,0,0
39240,274.15,0.0,0.0,5,10,3914,0,0,0,0,0,0,0,1,0,0,0,0
40048,266.88,0.0,0.0,5,16,3529,0,0,0,0,0,0,0,1,0,0,0,0
20991,271.65,0.0,0.0,90,17,2118,0,0,0,0,0,0,0,1,0,0,0,0
32762,289.82,0.0,0.0,40,14,4146,0,0,0,0,0,0,0,1,0,0,0,0
4119,268.66,0.0,0.0,90,21,2562,0,0,0,0,0,0,0,1,0,0,0,0
10923,260.79,0.0,0.0,64,16,4037,0,0,0,0,0,0,0,1,0,0,0,0
21121,276.21,0.0,0.0,75,8,2063,0,0,0,0,0,0,0,1,0,0,0,0
37433,290.75,0.0,0.0,90,4,861,0,0,0,0,0,0,0,1,0,0,0,0
36509,289.15,0.0,0.0,1,6,5752,0,0,0,0,0,0,0,1,0,0,0,0
24872,302.11,9831.3,0.0,75,17,5535,0,0,0,0,0,0,0,1,0,0,0,0
9144,293.09,0.0,0.0,0,2,315,0,0,0,0,0,0,0,1,0,0,0,0
2813,272.79,0.0,0.0,20,8,5751,0,0,0,0,0,0,0,1,0,0,0,0
3246,268.49,0.0,0.0,40,3,337,0,0,0,0,0,0,0,1,0,0,0,0
30571,269.15,0.0,0.0,90,23,1880,0,0,0,0,0,0,0,1,0,0,0,0
32965,283.22,0.0,0.0,1,4,353,0,0,0,0,0,0,0,1,0,0,0,0
20889,271.95,0.0,0.0,40,15,5834,0,0,0,0,0,0,0,1,0,0,0,0
38869,274.58,0.0,0.0,40,15,4490,0,0,0,0,0,0,0,1,0,0,0,0
3722,271.07,0.0,0.0,75,1,292,0,0,0,0,0,0,0,1,0,0,0,0
45698,298.3,0.0,0.0,5,22,2071,0,0,0,0,0,0,0,1,0,0,0,0
8962,289.66,0.0,0.0,90,12,4523,0,0,0,0,0,0,0,1,0,0,0,0
37151,292.76,0.0,0.0,1,9,5609,0,0,0,0,0,0,0,1,0,0,0,0
27846,277.58,0.0,0.0,20,9,3313,0,0,0,0,0,0,0,1,0,0,0,0
26436,294.67,0.0,0.0,75,21,2056,0,0,0,0,0,0,0,1,0,0,0,0
47283,297.06,0.25,0.0,90,11,4897,0,0,0,0,0,0,0,1,0,0,0,0
27524,280.423,0.0,0.0,0,4,447,0,0,0,0,0,0,0,1,0,0,0,0
41674,265.95,0.0,0.0,90,12,4407,0,0,0,0,0,0,0,1,0,0,0,0
5735,273.55,0.0,0.0,90,8,3400,0,0,0,0,0,0,0,1,0,0,0,0
47314,294.25,3.4,0.0,90,11,4040,0,0,0,0,0,0,0,1,0,0,0,0
17284,289.81,0.0,0.0,1,3,359,0,0,0,0,0,0,0,1,0,0,0,0
28096,275.34,0.0,0.0,90,6,5639,0,0,0,0,0,0,0,1,0,0,0,0
28867,270.35,0.0,0.0,90,6,5840,0,0,0,0,0,0,0,1,0,0,0,0
38744,271.43,0.0,0.0,5,11,4701,0,0,0,0,0,0,0,1,0,0,0,0
6644,289.74,0.0,0.0,1,14,5235,0,0,0,0,0,0,0,1,0,0,0,0
15466,291.39,0.0,0.0,44,4,353,0,0,0,0,0,0,0,1,0,0,0,0
25017,297.851,0.0,0.0,0,15,4059,0,0,0,0,0,0,0,1,0,0,0,0
33244,276.08,0.0,0.0,90,8,5933,0,0,0,0,0,0,0,1,0,0,0,0
25191,295.9,0.0,0.0,90,23,0,0,0,0,0,0,0,0,1,0,0,0,0
30213,272.93,0.0,0.0,1,4,1025,0,0,0,0,0,0,0,1,0,0,0,0
9683,269.33,0.0,0.0,75,5,2874,0,0,0,0,0,0,0,1,0,0,0,0
1011,279.97,0.0,0.0,75,13,5039,0,0,0,0,0,0,0,1,0,0,0,0
15030,287.79,0.0,0.0,1,1,422,0,0,0,0,0,0,0,1,0,0,0,0
25156,296.77,0.0,0.0,1,23,10,0,0,0,0,0,0,0,1,0,0,0,0
1277,281.2,0.0,0.0,75,10,3232,0,0,0,0,0,0,0,1,0,0,0,0
23351,283.15,0.0,0.0,40,16,4407,0,0,0,0,0,0,0,1,0,0,0,0
11491,258.69,0.0,0.0,64,10,4225,0,0,0,0,0,0,0,1,0,0,0,0
29912,269.62,0.0,0.0,1,2,255,0,0,0,0,0,0,0,1,0,0,0,0
23474,293.2,0.0,0.0,1,20,2759,0,0,0,0,0,0,0,1,0,0,0,0
27073,298.91,0.0,0.0,0,16,6510,0,0,0,0,0,0,0,1,0,0,0,0
10660,260.65,0.0,0.0,90,0,1144,0,0,0,0,0,0,0,1,0,0,0,0
41295,260.15,0.0,0.0,1,14,4987,0,0,0,0,0,0,0,1,0,0,0,0
42385,275.8,0.0,0.0,1,19,4004,0,0,0,0,0,0,0,1,0,0,0,0
31484,277.71,0.0,0.0,1,13,5193,0,0,0,0,0,0,0,1,0,0,0,0
34665,295.0,0.0,0.0,75,17,5659,0,0,0,0,0,0,0,1,0,0,0,0
3249,267.15,0.0,0.0,90,6,5348,0,0,0,0,0,0,0,1,0,0,0,0
25303,292.16,0.0,0.0,90,1,379,0,0,0,0,0,0,0,1,0,0,0,0
25075,297.888,0.0,0.0,0,1,389,0,0,0,0,0,0,0,1,0,0,0,0
2754,265.41,0.0,0.0,75,0,489,0,0,0,0,0,0,0,1,0,0,0,0
25202,295.32,0.0,0.0,75,7,1314,0,0,0,0,0,0,0,1,0,0,0,0
39177,272.61,0.0,0.0,90,21,2638,0,0,0,0,0,0,0,1,0,0,0,0
1324,283.08,0.0,0.0,75,9,5419,0,0,0,0,0,0,0,1,0,0,0,0
22227,273.95,0.0,0.0,90,12,4804,0,0,0,0,0,0,0,1,0,0,0,0
31436,271.15,0.0,0.0,40,15,6207,0,0,0,0,0,0,0,1,0,0,0,0
16212,288.55,0.0,0.0,1,8,2523,0,0,0,0,0,0,0,1,0,0,0,0
20961,272.73,0.0,0.0,90,13,4756,0,0,0,0,0,0,0,1,0,0,0,0
37824,285.69,0.0,0.0,90,5,762,0,0,0,0,0,0,0,1,0,0,0,0
12270,265.55,0.25,0.0,90,15,3670,0,0,0,0,0,0,0,1,0,0,0,0
5771,274.21,0.0,0.0,90,22,2898,0,0,0,0,0,0,0,1,0,0,0,0
31861,271.88,0.0,0.0,1,3,503,0,0,0,0,0,0,0,1,0,0,0,0
44033,288.65,0.0,0.0,40,18,3736,0,0,0,0,0,0,0,1,0,0,0,0
17862,300.01,0.0,0.0,1,13,5403,0,0,0,0,0,0,0,1,0,0,0,0
30066,258.22,0.0,0.0,1,10,3027,0,0,0,0,0,0,0,1,0,0,0,0
43422,271.63,0.0,0.0,1,2,275,0,0,0,0,0,0,0,1,0,0,0,0
16466,299.1,0.0,0.0,75,13,4483,0,0,0,0,0,0,0,1,0,0,0,0
21768,283.08,0.0,0.0,90,2,351,0,0,0,0,0,0,0,1,0,0,0,0
17494,291.2,0.51,0.0,90,16,6186,0,0,0,0,0,0,0,1,0,0,0,0
32705,286.88,0.0,0.0,90,4,367,0,0,0,0,0,0,0,1,0,0,0,0
28504,272.95,0.0,0.0,40,21,2367,0,0,0,0,0,0,0,1,0,0,0,0
33288,276.48,0.0,0.0,90,1,363,0,0,0,0,0,0,0,1,0,0,0,0
29205,261.79,0.0,0.0,90,0,669,0,0,0,0,0,0,0,1,0,0,0,0
36373,294.69,0.0,0.0,90,20,3414,0,0,0,0,0,0,0,1,0,0,0,0
37568,290.08,0.0,0.0,75,16,6627,0,0,0,0,0,0,0,1,0,0,0,0
31337,268.21,0.0,0.0,1,7,6724,0,0,0,0,0,0,0,1,0,0,0,0
30044,267.59,0.0,0.0,5,16,4727,0,0,0,0,0,0,0,1,0,0,0,0
19457,274.01,0.0,0.0,1,6,5927,0,0,0,0,0,0,0,1,0,0,0,0
34963,289.35,0.0,0.0,1,7,5934,0,0,0,0,0,0,0,1,0,0,0,0
42153,269.72,0.0,0.0,5,18,4637,0,0,0,0,0,0,0,1,0,0,0,0
20943,277.08,0.0,0.0,1,16,4917,0,0,0,0,0,0,0,1,0,0,0,0
27698,276.894,0.0,0.0,0,10,3014,0,0,0,0,0,0,0,1,0,0,0,0
19292,289.58,0.0,0.0,1,12,4657,0,0,0,0,0,0,0,1,0,0,0,0
10399,271.53,1.27,0.0,90,9,3876,0,0,0,0,0,0,0,1,0,0,0,0
4848,276.27,0.0,0.0,1,4,284,0,0,0,0,0,0,0,1,0,0,0,0
34777,293.44,0.0,0.0,75,18,4543,0,0,0,0,0,0,0,1,0,0,0,0
33402,287.02,0.0,0.0,1,11,4613,0,0,0,0,0,0,0,1,0,0,0,0
24522,294.03,0.0,0.0,40,13,4433,0,0,0,0,0,0,0,1,0,0,0,0
9564,278.11,0.0,0.0,0,1,829,0,0,0,0,0,0,0,1,0,0,0,0
45839,290.98,0.0,0.0,1,6,1422,0,0,0,0,0,0,0,1,0,0,0,0
19909,279.72,0.0,0.0,1,16,6893,0,0,0,0,0,0,0,1,0,0,0,0
35445,298.51,0.0,0.0,40,16,6590,0,0,0,0,0,0,0,1,0,0,0,0
28247,267.16,0.0,0.0,1,23,1913,0,0,0,0,0,0,0,1,0,0,0,0
39456,284.0,0.0,0.0,90,9,5173,0,0,0,0,0,0,0,1,0,0,0,0
32816,288.95,0.0,0.0,75,14,5182,0,0,0,0,0,0,0,1,0,0,0,0
9743,275.68,0.0,0.0,64,23,1871,0,0,0,0,0,0,0,1,0,0,0,0
39145,270.41,0.0,0.0,20,13,5268,0,0,0,0,0,0,0,1,0,0,0,0
43101,274.55,0.0,0.0,90,13,5099,0,0,0,0,0,0,0,1,0,0,0,0
6278,287.67,0.0,0.0,90,10,4352,0,0,0,0,0,0,0,1,0,0,0,0
14789,293.04,2.75,0.0,90,23,1917,0,0,0,0,0,0,0,1,0,0,0,0
10591,252.14,0.0,0.0,1,3,353,0,0,0,0,0,0,0,1,0,0,0,0
2426,262.86,0.0,0.0,1,17,4654,0,0,0,0,0,0,0,1,0,0,0,0
41866,263.62,0.0,0.0,1,4,902,0,0,0,0,0,0,0,1,0,0,0,0
41323,257.99,0.0,0.0,1,10,4364,0,0,0,0,0,0,0,1,0,0,0,0
31036,270.55,0.0,0.0,0,11,4703,0,0,0,0,0,0,0,1,0,0,0,0
41873,271.28,0.0,0.0,1,11,4371,0,0,0,0,0,0,0,1,0,0,0,0
36802,285.61,0.0,0.0,1,3,369,0,0,0,0,0,0,0,1,0,0,0,0
2669,261.71,0.0,0.0,90,11,4787,0,0,0,0,0,0,0,1,0,0,0,0
14558,286.15,0.0,0.0,1,9,5290,0,0,0,0,0,0,0,1,0,0,0,0
37219,289.15,0.0,0.0,90,22,3238,0,0,0,0,0,0,0,1,0,0,0,0
18122,289.6,4.04,0.0,90,23,1047,0,0,0,0,0,0,0,1,0,0,0,0
13043,271.83,0.0,0.0,40,23,1046,0,0,0,0,0,0,0,1,0,0,0,0
1440,267.78,0.0,0.0,90,11,3880,0,0,0,0,0,0,0,1,0,0,0,0
14108,284.39,0.0,0.0,56,4,797,0,0,0,0,0,0,0,1,0,0,0,0
29579,271.22,0.0,0.0,1,1,578,0,0,0,0,0,0,0,1,0,0,0,0
8114,298.46,0.0,0.0,20,15,6119,0,0,0,0,0,0,0,1,0,0,0,0
9075,283.14,0.0,0.0,1,8,2242,0,0,0,0,0,0,0,1,0,0,0,0
12630,254.53,0.0,0.0,1,12,3838,0,0,0,0,0,0,0,1,0,0,0,0
34827,289.48,0.0,0.0,75,13,4379,0,0,0,0,0,0,0,1,0,0,0,0
5717,280.87,0.0,0.0,40,16,6391,0,0,0,0,0,0,0,1,0,0,0,0
6368,289.17,0.0,0.0,1,15,5760,0,0,0,0,0,0,0,1,0,0,0,0
17729,282.99,0.0,0.0,1,4,901,0,0,0,0,0,0,0,1,0,0,0,0
7718,303.18,0.0,0.0,0,15,5931,0,0,0,0,0,0,0,1,0,0,0,0
46947,296.73,0.0,0.0,1,12,5136,0,0,0,0,0,0,0,1,0,0,0,0
32624,281.4,0.0,0.0,90,0,3075,0,0,0,0,0,0,0,1,0,0,0,0
18966,282.16,0.0,0.0,90,17,5697,0,0,0,0,0,0,0,1,0,0,0,0
26272,288.07,0.0,0.0,1,3,411,0,0,0,0,0,0,0,1,0,0,0,0
42325,267.87,0.0,0.0,1,5,2785,0,0,0,0,0,0,0,1,0,0,0,0
2863,275.79,0.0,0.0,90,13,4556,0,0,0,0,0,0,0,1,0,0,0,0
20845,270.72,0.0,0.0,90,23,1598,0,0,0,0,0,0,0,1,0,0,0,0
30577,269.15,0.0,0.0,90,5,442,0,0,0,0,0,0,0,1,0,0,0,0
28092,273.58,0.0,0.0,75,4,888,0,0,0,0,0,0,0,1,0,0,0,0
42066,274.68,0.0,0.0,90,9,3780,0,0,0,0,0,0,0,1,0,0,0,0
44896,292.22,0.0,0.0,40,2,314,0,0,0,0,0,0,0,1,0,0,0,0
40276,251.72,0.0,0.0,1,21,1555,0,0,0,0,0,0,0,1,0,0,0,0
40613,249.76,0.0,0.0,1,23,1872,0,0,0,0,0,0,0,1,0,0,0,0
3299,250.41,0.0,0.0,3,10,3885,0,0,0,0,0,0,0,1,0,0,0,0
6742,287.82,0.0,0.0,56,15,6291,0,0,0,0,0,0,0,1,0,0,0,0
16057,295.06,0.0,0.0,1,22,3348,0,0,0,0,0,0,0,1,0,0,0,0
329,277.21,0.0,0.0,1,4,769,0,0,0,0,0,0,0,1,0,0,0,0
17272,299.21,0.0,0.0,1,15,5762,0,0,0,0,0,0,0,1,0,0,0,0
14416,286.09,0.0,0.0,1,8,2217,0,0,0,0,0,0,0,1,0,0,0,0
5644,293.5,0.0,0.0,1,9,5208,0,0,0,0,0,0,0,1,0,0,0,0
27639,280.686,0.0,0.0,64,23,1981,0,0,0,0,0,0,0,1,0,0,0,0
21214,258.01,0.0,0.0,1,0,567,0,0,0,0,0,0,0,1,0,0,0,0
37299,297.29,0.0,0.0,1,19,3604,0,0,0,0,0,0,0,1,0,0,0,0
31069,273.774,0.0,0.0,12,20,2934,0,0,0,0,0,0,0,1,0,0,0,0
11687,248.38,0.0,0.0,1,0,490,0,0,0,0,0,0,0,1,0,0,0,0
45169,291.08,0.0,0.0,75,7,6295,0,0,0,0,0,0,0,1,0,0,0,0
5141,271.81,0.0,0.0,90,7,7082,0,0,0,0,0,0,0,1,0,0,0,0
41609,272.96,0.0,0.0,1,22,1637,0,0,0,0,0,0,0,1,0,0,0,0
22122,289.69,0.0,0.0,90,18,4758,0,0,0,0,0,0,0,1,0,0,0,0
32139,285.93,0.0,0.0,40,15,5688,0,0,0,0,0,0,0,1,0,0,0,0
8430,295.47,0.0,0.0,40,11,5228,0,0,0,0,0,0,0,1,0,0,0,0
46915,286.42,0.0,0.0,1,3,393,0,0,0,0,0,0,0,1,0,0,0,0
8822,290.836,0.0,0.0,12,5,553,0,0,0,0,0,0,0,1,0,0,0,0
5688,275.85,0.0,0.0,90,14,5556,0,0,0,0,0,0,0,1,0,0,0,0
43108,276.75,0.0,0.0,40,20,2829,0,0,0,0,0,0,0,1,0,0,0,0
39334,267.79,0.0,0.0,40,8,6020,0,0,0,0,0,0,0,1,0,0,0,0
29853,254.03,0.0,0.0,1,0,1089,0,0,0,0,0,0,0,1,0,0,0,0
21698,274.35,0.0,0.0,90,4,896,0,0,0,0,0,0,0,1,0,0,0,0
16325,292.72,1.02,0.0,90,12,4385,0,0,0,0,0,0,0,1,0,0,0,0
27832,284.63,0.0,0.0,1,20,2722,0,0,0,0,0,0,0,1,0,0,0,0
15801,298.64,0.0,0.0,75,13,5543,0,0,0,0,0,0,0,1,0,0,0,0
