,holiday,temperature,rain_1h,snow_1h,clouds_percentage,date_time,population_density
15182,7,290.51,0.0,0.0,48,17,6545
15461,7,292.74,0.0,0.0,0,23,2233
14275,7,285.39,0.56,0.0,90,17,5899
4693,7,279.81,0.0,0.0,1,20,3527
46215,7,295.94,0.0,0.0,1,20,3184
10198,7,265.58,0.0,0.0,64,18,3132
22037,7,278.58,0.0,0.0,90,2,727
16382,7,285.38,0.0,0.0,1,1,426
6314,7,282.45,0.0,0.0,90,0,592
18591,7,297.8,0.0,0.0,1,17,5792
5266,7,274.03,0.0,0.0,90,2,261
3383,7,266.48,0.0,0.0,98,1,294
40303,7,263.29,0.0,0.0,90,20,2056
12008,7,259.1,0.0,0.0,90,17,6120
47460,7,294.67,0.0,0.0,1,18,4426
7869,7,295.79,0.0,0.0,1,21,2496
44505,7,293.15,0.0,0.0,90,23,969
45829,7,293.31,0.0,0.0,1,1,696
17978,7,297.22,0.0,0.0,1,2,758
15874,7,297.92,0.0,0.0,40,20,3298
27985,7,280.73,0.0,0.0,1,2,306
27685,7,281.379,0.0,0.0,64,21,3790
41135,7,267.81,0.0,0.0,90,21,2564
12736,7,270.53,0.0,0.0,90,3,406
22203,7,272.97,0.0,0.0,40,22,2938
736,7,271.76,0.0,0.0,75,3,316
44549,7,291.44,0.0,0.0,1,3,343
17750,8,287.97,0.0,0.0,1,0,605
17007,7,300.1,0.0,0.0,1,17,5537
24049,7,292.61,0.0,0.0,8,23,1418
32581,7,284.28,0.0,0.0,1,18,4820
37595,7,292.49,0.0,0.0,75,17,4925
26884,7,287.73,0.0,0.0,48,20,2710
17384,7,295.97,0.6,0.0,1,2,653
28915,7,264.93,0.0,0.0,90,3,493
7066,7,294.97,0.51,0.0,0,20,2915
37708,7,289.0,0.0,0.0,20,19,3457
36175,7,288.22,0.0,0.0,40,2,638
19216,7,275.08,0.0,0.0,90,1,317
19957,7,276.79,0.0,0.0,90,22,2863
35790,7,291.08,0.0,0.0,1,1,997
32143,7,286.02,0.0,0.0,20,19,3435
19827,7,276.15,0.0,0.0,1,23,1917
37467,7,287.9,0.0,0.0,90,23,990
4913,7,277.93,0.0,0.0,90,2,268
28768,7,272.03,0.0,0.0,90,0,1208
25548,7,289.02,0.0,0.0,0,2,814
7306,7,297.69,1.02,0.0,92,17,4270
41010,7,274.28,0.0,0.0,90,22,2637
17799,7,287.87,0.0,0.0,1,0,1299
41944,7,273.95,0.0,0.0,90,1,369
41508,7,274.75,0.0,0.0,5,20,2775
16993,7,292.31,0.0,0.0,1,3,410
4393,7,264.7,0.0,0.0,90,19,3463
20019,7,273.65,0.0,0.0,90,17,5341
28401,7,274.21,0.0,0.0,90,2,356
40172,7,260.64,0.0,0.0,90,19,2849
9651,7,283.39,0.0,0.0,40,23,2088
6931,7,291.34,0.38,0.0,32,1,456
20572,7,256.65,0.0,0.0,90,22,1215
47425,7,293.66,2.6,0.0,90,20,2385
17159,7,295.0,6.1,0.0,90,20,2974
46294,7,300.38,0.0,0.0,40,19,3190
36376,7,291.94,0.0,0.0,40,23,1483
10658,7,260.64,0.0,0.0,90,23,1664
1389,7,285.57,0.0,0.0,40,19,3010
3284,7,250.24,0.0,0.0,70,19,2945
27957,7,283.21,0.0,0.0,1,22,1484
24656,7,288.95,0.0,0.0,1,2,436
25394,7,298.77,0.0,0.0,40,20,2838
24215,7,293.47,0.0,0.0,8,21,3192
11994,7,256.56,0.0,0.0,40,3,340
44460,7,304.01,0.0,0.0,90,18,3749
44256,7,287.77,0.0,0.0,75,3,333
24073,7,295.47,0.0,0.0,0,23,1406
34315,7,288.66,0.0,0.0,1,1,440
42911,7,268.87,0.0,0.0,90,21,1450
40747,7,269.79,0.0,0.0,1,22,1706
8569,7,302.76,0.0,0.0,0,18,4940
1024,7,275.69,0.0,0.0,40,2,340
25956,7,295.95,0.51,0.0,75,20,2665
8503,7,292.03,0.0,0.0,0,23,1190
18601,7,286.59,0.0,0.0,1,2,656
42211,7,267.16,0.0,0.0,90,3,358
7114,7,301.32,0.25,0.0,0,18,5021
731,7,272.77,0.0,0.0,75,22,1570
437,7,280.06,0.0,0.0,92,0,1270
41406,7,261.15,0.0,0.0,20,18,4803
29082,7,258.71,0.0,0.0,75,19,2780
40746,7,270.01,0.0,0.0,5,21,2278
27406,7,286.623,0.0,0.0,32,21,1969
20277,7,267.06,0.0,0.0,90,3,427
36230,7,290.44,0.0,0.0,90,1,392
20555,7,248.51,0.0,0.0,1,3,284
11962,7,258.06,0.0,0.0,1,19,1801
20896,7,263.61,0.0,0.0,1,1,416
36571,7,294.02,0.0,0.0,1,19,3728
48077,7,283.09,0.0,0.0,20,21,2282
2506,7,263.44,0.0,0.0,75,0,1195
8417,7,293.87,0.0,0.0,0,20,3190
21025,7,260.82,0.0,0.0,1,21,2302
37457,7,288.98,0.0,0.0,90,17,6190
12085,7,256.64,0.0,0.0,1,22,3009
897,7,277.41,0.0,0.0,90,19,2837
28619,7,275.46,0.0,0.0,90,2,233
27473,7,276.055,0.0,0.0,68,23,996
37523,7,291.08,0.0,0.0,5,18,4708
4566,7,271.66,0.0,0.0,90,1,372
33361,7,292.65,0.0,0.0,75,18,4989
13396,7,273.11,0.25,0.0,90,17,5329
12464,7,263.77,0.0,0.0,1,17,3632
29746,7,256.9,0.0,0.0,1,23,915
9048,7,289.39,0.0,0.0,1,0,649
15859,7,291.88,0.0,0.0,1,0,1372
41783,7,257.42,0.0,0.0,40,3,425
6004,7,279.3,0.0,0.0,1,0,580
31951,7,275.79,0.0,0.0,90,22,1744
10711,7,255.14,0.0,0.0,90,23,890
28056,7,279.84,0.0,0.0,1,1,338
44091,7,289.62,0.0,0.0,75,21,2293
38503,7,273.28,0.0,0.0,90,21,2174
10272,7,268.28,0.0,0.0,64,21,2354
45148,7,292.86,0.0,0.0,90,18,4546
28709,7,275.62,0.0,0.0,90,21,2227
10199,7,263.79,0.0,0.0,64,19,3385
9390,7,287.63,0.0,0.0,1,0,596
22625,7,285.81,0.0,0.0,90,0,1381
12853,7,270.65,0.0,0.0,20,1,334
24167,7,292.52,0.0,0.0,0,21,2536
33226,7,275.55,0.0,0.0,90,2,245
22773,7,284.71,0.0,0.0,90,2,264
8617,7,299.87,0.0,0.0,0,19,3790
10331,7,274.44,0.0,0.0,64,3,340
14711,7,299.9,0.0,0.0,20,18,5168
15150,7,290.37,0.0,0.0,0,21,2912
37634,7,286.08,0.0,0.0,90,3,334
36821,7,293.82,0.0,0.0,75,19,3947
7339,7,294.91,0.0,0.0,68,20,3065
9061,7,283.63,0.0,0.0,40,22,2664
3263,7,253.77,0.0,0.0,99,22,2040
14764,7,297.46,0.0,0.0,40,23,2171
37711,7,284.88,0.0,0.0,1,22,1768
29853,7,254.03,0.0,0.0,1,0,1089
33947,7,282.78,0.0,0.0,40,3,357
12827,7,278.15,0.0,0.0,90,23,1451
40699,7,256.35,0.0,0.0,40,0,494
29363,7,272.27,0.0,0.0,1,22,2311
36193,7,295.65,0.0,0.0,75,20,3509
28334,7,274.22,0.0,0.0,90,19,2289
41507,7,275.22,0.0,0.0,1,19,3268
30700,7,261.82,0.0,0.0,1,0,531
19900,7,273.68,0.0,0.0,1,2,262
37005,7,289.73,0.0,0.0,1,20,3236
21362,7,269.94,0.0,0.0,1,23,1069
37343,7,300.72,0.0,0.0,20,17,6533
33460,7,290.16,0.0,0.0,75,20,2729
23579,7,290.59,0.51,0.0,90,0,657
7702,7,300.28,0.0,0.0,64,19,3509
43268,7,268.95,0.0,0.0,90,19,881
40981,7,270.94,0.0,0.0,75,22,2047
32386,7,282.02,0.0,0.0,1,22,3711
20892,7,265.95,0.0,0.0,5,21,2900
24432,7,299.15,0.0,0.0,20,20,3513
39930,7,269.28,0.0,0.0,1,22,1911
18243,7,289.33,0.0,0.0,1,2,246
8170,7,286.17,0.0,0.0,44,3,438
19237,7,279.51,0.0,0.0,90,2,306
13543,7,291.03,0.0,0.0,75,20,2903
22660,7,283.293,0.0,0.0,0,20,3511
11395,7,267.73,0.0,0.0,64,0,1112
35078,7,299.95,0.0,0.0,75,21,2696
2032,7,273.81,0.0,0.0,90,20,2420
25934,7,295.41,0.0,0.0,1,23,1051
26987,7,283.17,0.0,0.0,0,2,281
13260,7,269.72,0.0,0.0,1,0,1074
31119,7,276.249,0.0,0.0,20,22,4272
41505,7,277.68,0.0,0.0,1,17,6154
4142,7,259.73,0.0,0.0,40,3,352
39718,7,266.55,0.0,0.0,75,18,4427
35610,7,294.23,0.0,0.0,20,21,2912
17063,7,289.55,0.0,0.0,1,1,433
18449,7,288.42,0.0,0.0,1,0,515
3174,7,260.46,0.0,0.0,90,19,3633
33466,7,286.42,0.0,0.0,90,22,1508
19125,7,277.17,0.0,0.0,1,1,358
1839,7,272.24,0.0,0.0,90,1,268
33738,7,290.56,0.0,0.0,90,19,3136
3311,7,256.44,0.0,0.0,93,22,2752
9891,7,278.91,0.0,0.0,40,3,387
11985,7,262.59,0.0,0.0,90,18,4203
14475,7,284.95,0.47,0.0,68,21,2404
13642,7,274.92,0.0,0.0,90,23,1015
10012,7,276.55,0.0,0.0,90,21,3008
36776,7,286.75,0.0,0.0,1,3,317
44534,7,295.89,0.0,0.0,75,17,6429
4972,7,278.59,0.0,0.0,90,18,4435
47023,7,290.96,0.63,0.0,90,1,725
28085,7,273.68,0.0,0.0,1,2,242
20535,7,251.95,0.0,0.0,1,0,1107
4492,7,269.38,0.0,0.0,1,1,875
23303,7,283.15,0.0,0.0,75,0,645
7245,7,296.34,0.0,0.0,48,3,367
1241,7,279.24,0.0,0.0,1,21,2804
21424,7,273.08,0.0,0.0,90,21,2005
12871,7,269.85,0.0,0.0,20,19,3368
15312,7,294.74,4.8,0.0,90,18,4063
44578,7,301.28,0.0,0.0,40,19,3671
2504,7,263.07,0.0,0.0,40,22,2657
41304,7,259.28,0.0,0.0,90,23,1120
38851,7,270.29,0.0,0.0,1,23,2231
28910,7,264.62,0.0,0.0,90,23,1020
1907,7,264.04,0.0,0.0,90,1,314
13862,7,278.64,0.0,0.0,75,3,337
39870,7,270.22,0.0,0.0,90,19,2892
22324,7,273.49,0.0,0.0,1,3,402
41184,7,260.72,0.0,0.0,90,21,3818
12108,7,261.42,0.0,0.0,90,21,2862
9537,7,278.95,1.09,0.0,68,1,424
46961,7,294.43,0.0,0.0,90,1,505
30502,7,271.65,0.0,0.0,90,2,266
29667,7,271.09,0.0,0.0,1,17,3133
19554,7,285.51,0.0,0.0,90,0,543
17218,7,298.5,0.0,0.0,1,19,3766
43145,7,276.22,0.0,0.0,90,3,331
47546,7,287.14,0.0,0.0,1,1,794
16620,7,292.86,0.0,0.0,90,20,2903
21942,7,273.79,0.0,0.0,1,23,992
33409,7,292.22,0.0,0.0,1,18,4487
40059,7,256.28,0.0,0.0,90,2,487
37908,7,276.29,0.0,0.0,1,2,235
34671,7,289.42,0.0,0.0,1,23,1178
21901,7,273.58,0.0,0.0,90,21,2913
44326,7,300.08,0.0,0.0,75,20,2993
1392,7,288.23,0.0,0.0,75,22,1958
31551,7,277.78,0.0,0.0,90,0,517
47438,7,292.27,0.51,0.0,1,2,254
15064,7,294.99,0.0,0.0,8,21,2705
18965,7,282.16,0.0,0.0,90,17,5697
39501,7,270.75,0.0,0.0,90,0,693
2383,7,258.45,0.0,0.0,1,22,1758
25497,7,292.14,0.0,0.0,0,23,1424
4663,7,278.46,0.0,0.0,90,2,607
9359,7,296.8,0.0,0.0,1,17,6567
39526,7,266.22,0.0,0.0,1,18,3936
41029,7,272.15,0.0,0.0,5,17,5182
4139,7,262.3,0.0,0.0,1,0,811
21740,7,283.46,0.0,0.0,1,23,2421
21167,7,264.15,0.0,0.0,90,17,6185
24787,7,298.43,0.0,0.0,75,18,4057
23884,7,295.07,0.0,0.0,1,19,3666
18121,7,289.64,3.28,0.0,75,22,1495
38194,7,291.94,0.0,0.0,1,0,1546
11207,7,270.54,0.76,0.0,64,0,812
40078,7,253.65,0.0,0.0,40,18,3172
26220,7,292.64,0.0,0.0,1,20,2385
45674,7,297.89,0.0,0.0,1,0,676
24099,7,293.91,0.0,0.0,20,1,805
14483,7,285.19,0.25,0.0,75,1,320
27221,7,282.814,0.0,0.0,0,21,1917
24504,7,295.0,0.0,0.0,40,19,2931
24899,7,301.38,0.0,0.0,1,18,4051
8811,7,298.356,0.0,0.0,0,22,2846
19299,7,280.15,0.0,0.0,1,0,486
30165,7,271.46,0.0,0.0,90,0,684
38621,7,272.77,0.0,0.0,90,17,5406
12644,7,249.38,0.0,0.0,1,2,263
39867,7,270.65,0.0,0.0,90,18,3558
23669,7,290.42,0.0,0.0,90,2,327
36885,7,294.61,0.0,0.0,40,3,302
36166,7,298.15,0.0,0.0,40,17,5363
30157,7,273.42,0.0,0.0,90,19,2982
24650,7,297.13,0.0,0.0,1,20,2563
31542,7,289.78,0.0,0.0,40,17,6199
12669,7,259.65,0.0,0.0,90,3,369
43344,7,268.79,0.0,0.0,90,0,407
45054,7,301.96,0.0,0.0,75,18,3843
17639,7,296.57,0.25,0.0,90,19,2969
45181,7,298.69,0.0,0.0,90,18,4622
29599,7,270.15,0.0,0.0,40,21,3040
41918,7,271.75,0.0,0.0,1,23,1151
15575,7,298.53,0.0,0.0,40,18,5099
31465,7,269.96,0.0,0.0,90,20,3380
25835,7,293.93,0.0,0.0,32,1,617
7890,7,295.29,0.0,0.0,0,21,2903
43134,7,280.29,0.0,0.0,90,19,3308
19295,7,291.0,0.0,0.0,20,17,6198
515,7,283.88,0.0,0.0,75,2,253
29191,7,261.72,0.0,0.0,90,18,2344
28138,7,285.47,0.0,0.0,1,18,4159
1247,7,270.94,0.0,0.0,0,3,404
48122,7,288.04,0.0,0.0,90,17,5968
47936,7,291.2,7.11,0.0,90,20,2740
31278,7,268.4,0.0,0.0,75,20,2900
39448,7,283.08,0.0,0.0,1,2,247
18611,7,292.42,0.0,0.0,1,20,3187
4638,7,271.87,0.0,0.0,1,2,542
11609,7,272.11,0.0,0.0,64,22,1499
40701,7,256.01,0.0,0.0,1,2,255
15850,7,301.57,1.78,0.0,40,17,5586
32908,7,278.88,0.0,0.0,1,22,2125
18852,7,286.33,0.0,0.0,75,0,516
40136,7,257.29,0.0,0.0,90,3,373
44607,7,291.37,0.0,0.0,1,0,1601
29358,7,274.42,0.0,0.0,1,17,5385
37982,7,285.22,0.0,0.0,40,1,411
38343,7,279.56,0.0,0.0,90,17,6395
38907,7,276.75,0.0,0.0,90,0,483
39799,7,269.93,0.0,0.0,90,21,2866
37501,7,288.75,0.0,0.0,90,20,2814
34667,7,294.8,0.0,0.0,40,19,3316
40896,7,268.15,0.0,0.0,20,3,282
35029,7,297.96,0.0,0.0,1,20,2958
12645,7,248.88,0.0,0.0,1,3,359
17572,7,286.28,0.0,0.0,90,3,359
1815,7,269.93,0.0,0.0,93,1,774
6075,7,292.47,0.0,0.0,1,23,1313
28293,7,273.44,0.0,0.0,1,21,1899
47969,7,283.91,0.0,0.0,1,20,3255
3334,7,258.4,0.0,0.0,97,22,2658
47374,7,294.31,0.25,0.0,90,1,321
40472,7,276.22,0.0,0.0,75,20,2604
42294,7,273.02,0.0,0.0,1,22,2592
15421,7,299.42,0.0,0.0,88,20,3089
37144,7,293.75,0.0,0.0,1,2,309
27476,7,273.948,0.0,0.0,32,2,344
10881,7,258.84,0.0,0.0,64,0,555
22665,7,283.35,0.0,0.0,24,1,948
21270,7,259.79,0.0,0.0,90,23,1963
40325,7,257.44,0.0,0.0,5,17,5951
169,7,287.36,0.0,0.0,90,20,2775
3239,7,271.42,0.0,0.0,90,20,2686
27857,7,285.59,0.0,0.0,1,20,2689
41485,7,267.35,0.0,0.0,1,1,345
2909,7,257.83,0.0,0.0,20,23,785
5591,7,285.89,0.0,0.0,1,3,274
9922,7,279.86,0.0,0.0,64,0,1295
9500,7,280.65,0.25,0.0,92,2,268
24927,7,298.02,0.0,0.0,0,21,2935
1200,7,275.87,0.0,0.0,90,3,371
8214,7,290.51,0.0,0.0,92,0,676
4989,7,272.29,0.0,0.0,90,3,331
3804,7,266.84,0.0,0.0,90,2,545
9943,7,274.15,0.0,0.0,90,21,3185
18848,7,285.91,0.0,0.0,75,22,1596
27432,7,282.737,0.0,0.0,0,23,996
8776,7,301.48,0.0,0.0,20,17,6227
35719,7,291.55,0.0,0.0,1,3,395
33342,7,285.22,0.0,0.0,75,23,1118
28941,7,263.71,0.0,0.0,90,2,322
2249,7,269.79,0.0,0.0,90,22,2208
45495,7,290.58,0.0,0.0,1,1,523
39748,7,265.86,0.0,0.0,90,22,1889
35532,7,294.73,0.0,0.0,1,23,1525
3756,7,256.0,0.0,0.0,1,22,1635
20520,7,264.72,0.0,0.0,90,1,690
42345,7,273.53,0.0,0.0,1,1,354
14156,7,286.65,0.0,0.0,1,0,630
36824,7,292.41,0.0,0.0,90,21,3863
19706,7,267.75,0.0,0.0,5,18,4804
18725,7,278.92,0.0,0.0,1,3,411
2223,7,270.09,0.0,0.0,90,23,1113
40522,7,274.94,0.0,0.0,90,0,568
31573,7,276.22,0.0,0.0,1,22,2816
48022,7,289.75,0.0,0.0,1,1,344
21578,7,264.57,0.0,0.0,1,1,477
47544,7,287.72,0.0,0.0,1,23,1916
25763,7,292.37,0.0,0.0,0,1,406
7837,7,297.53,0.0,0.0,92,19,3361
6345,7,284.08,0.0,0.0,90,18,4200
2283,7,265.93,0.0,0.0,40,18,4605
24552,7,298.08,0.0,0.0,1,20,2581
37858,7,286.41,0.0,0.0,1,0,1687
33749,7,285.75,0.0,0.0,90,23,1328
3998,7,270.99,0.0,0.0,90,17,6296
2556,7,265.2,0.0,0.0,40,21,2588
19286,7,280.59,0.0,0.0,1,0,432
11255,7,276.793,0.0,0.0,64,1,277
40655,4,262.54,0.0,0.0,90,0,600
10686,7,255.39,0.0,0.0,1,22,2981
5327,7,272.58,0.0,0.0,90,3,425
39877,7,270.15,0.0,0.0,90,23,979
10116,7,272.15,0.0,0.0,40,1,267
36102,7,291.65,0.0,0.0,90,19,3205
36112,7,290.62,0.0,0.0,90,1,362
19100,7,288.02,0.0,0.0,1,20,2865
31045,7,267.775,0.0,0.0,0,20,2844
14715,7,293.14,0.0,0.0,1,22,1845
14742,7,292.04,0.0,0.0,1,1,451
26435,7,295.64,0.0,0.0,75,20,2335
44223,7,286.88,0.0,0.0,90,18,3640
8593,7,302.33,0.51,0.0,0,18,4762
10378,7,274.15,0.0,0.0,90,21,2431
27244,7,291.252,0.0,0.0,56,21,1924
46959,7,294.89,0.0,0.0,90,0,790
32871,7,279.55,0.0,0.0,90,2,257
15970,7,292.38,0.0,0.0,1,1,516
6507,7,287.78,0.0,0.0,90,21,2617
28569,7,280.02,0.0,0.0,90,1,304
23920,7,289.77,0.0,0.0,1,23,1999
14074,7,287.89,0.0,0.0,80,22,2817
20206,7,271.26,0.0,0.0,75,0,765
37976,7,289.22,0.0,0.0,40,19,3804
42835,7,267.69,0.0,0.0,1,1,311
13042,7,272.9,0.0,0.0,75,22,1725
37502,7,288.15,0.0,0.0,75,21,2397
44278,7,288.29,0.0,0.0,75,23,1060
47181,7,287.41,0.25,0.0,1,0,623
7146,7,293.18,1.78,0.0,24,1,804
47815,7,289.96,0.25,0.0,90,19,3309
1314,7,282.38,0.0,0.0,40,23,970
38412,7,274.28,0.0,0.0,90,18,4634
15627,7,296.11,0.0,0.0,40,22,2735
44365,7,293.82,0.0,0.0,90,2,300
45548,7,297.42,0.0,0.0,1,1,605
34514,7,295.6,0.0,0.0,75,1,408
11796,7,254.65,0.0,0.0,1,21,1432
27882,7,286.15,0.0,0.0,1,20,2069
37344,7,300.72,0.0,0.0,1,18,5174
24999,7,294.301,0.0,0.0,92,21,2984
23362,7,273.21,0.0,0.0,1,3,411
16808,7,294.2,5.25,0.0,90,3,401
16130,7,290.57,0.25,0.0,1,23,1105
41186,7,261.51,0.0,0.0,90,23,2020
16860,7,300.53,0.0,0.0,1,19,2502
35455,7,291.08,0.0,0.0,1,0,785
36371,7,295.23,0.0,0.0,90,18,4751
5305,7,273.28,0.0,0.0,90,19,3715
22231,7,277.08,0.0,0.0,1,18,4286
28942,7,263.34,0.0,0.0,90,3,388
8059,7,290.65,0.76,0.0,64,1,402
35859,7,296.09,0.0,0.0,5,22,1972
23868,7,287.17,0.0,0.0,90,3,353
29080,7,259.59,0.0,0.0,90,17,5169
29672,7,270.48,0.0,0.0,90,22,1438
18633,7,294.42,0.0,0.0,75,21,2234
29621,7,271.09,0.0,0.0,90,19,3296
45997,7,291.35,0.0,0.0,90,1,460
24853,7,296.44,0.0,0.0,40,22,1721
20460,7,272.49,0.0,0.0,90,3,524
20709,7,260.5,0.0,0.0,90,2,254
40504,7,275.94,0.0,0.0,90,17,6128
15674,7,301.35,0.0,0.0,1,21,2460
8460,7,289.03,0.0,0.0,75,3,397
43662,7,278.42,0.0,0.0,1,2,601
47937,7,291.21,2.96,0.0,90,21,3497
28086,7,273.68,0.0,0.0,1,2,242
7097,7,287.17,0.0,0.0,75,3,359
38846,7,274.58,0.0,0.0,20,18,4236
5539,7,280.31,0.0,0.0,75,0,1270
42314,7,275.08,0.0,0.0,1,18,4470
27585,7,285.949,0.0,0.0,88,17,5825
6452,7,287.47,0.0,0.0,90,22,1542
484,7,278.12,0.0,0.0,48,23,2340
15256,7,299.86,0.0,0.0,1,20,2711
4660,7,278.02,0.0,0.0,90,0,1242
33039,7,284.95,0.0,0.0,90,20,2731
15964,7,299.15,0.0,0.0,1,19,3826
10609,7,255.56,0.0,0.0,64,0,532
27591,7,281.372,0.0,0.0,92,23,846
8907,7,283.93,0.0,0.0,24,2,358
32282,7,276.83,0.0,0.0,1,3,459
16616,7,292.68,0.0,0.0,90,19,3338
31645,7,262.75,0.0,0.0,1,22,2680
32509,7,286.72,0.0,0.0,90,21,2161
24380,7,300.24,0.0,0.0,32,18,4993
7370,7,288.82,0.0,0.0,1,3,357
21343,7,265.76,0.0,0.0,1,22,1944
17194,7,295.15,0.0,0.0,1,21,3462
2940,7,257.93,0.0,0.0,1,0,487
43655,7,286.48,0.0,0.0,1,19,3764
44467,7,298.01,0.0,0.0,75,22,1936
7482,7,299.9,0.0,0.0,36,22,2382
7243,7,296.78,0.0,0.0,76,1,488
46196,7,289.82,0.0,0.0,1,1,456
37080,7,290.94,0.0,0.0,1,23,1022
12372,7,275.03,0.0,0.0,75,21,2625
25836,7,293.84,0.0,0.0,32,2,556
37400,7,298.31,0.0,0.0,90,21,3196
16447,7,301.06,0.0,0.0,1,18,4609
12350,7,271.52,0.0,0.0,1,23,939
26789,7,290.26,15.75,0.0,92,21,2086
38255,7,285.57,0.0,0.0,90,1,369
7693,7,294.14,0.0,0.0,20,2,293
39447,7,282.72,0.0,0.0,1,1,358
35450,7,295.95,0.0,0.0,20,21,2762
36881,7,296.28,0.0,0.0,1,23,1710
45992,7,291.42,0.0,0.0,90,22,2282
35012,7,293.88,0.0,0.0,1,23,2845
39982,7,267.22,0.0,0.0,1,23,1450
40528,7,274.08,0.0,0.0,90,2,291
27314,7,281.195,0.0,0.0,0,19,3512
6319,7,281.22,0.0,0.0,90,3,334
44104,7,286.22,0.0,0.0,1,3,349
21288,7,265.36,0.0,0.0,90,20,2301
17872,7,295.96,0.0,0.0,1,23,1122
2752,7,263.88,0.0,0.0,75,22,1440
36464,7,299.22,0.0,0.0,75,19,3331
44387,7,299.56,0.0,0.0,75,18,4023
10016,7,276.35,0.0,0.0,90,23,1010
16802,7,297.3,0.0,0.0,1,21,3487
27429,7,283.628,0.0,0.0,0,20,2671
17998,7,303.3,0.0,0.0,75,18,3665
47433,7,292.87,1.4,0.0,90,23,921
29338,7,274.4,0.0,0.0,40,21,2627
39935,7,267.15,0.0,0.0,1,3,379
17703,7,287.87,0.0,0.0,90,1,351
33011,7,290.42,0.0,0.0,90,0,551
40915,7,264.85,0.0,0.0,1,22,1412
35882,7,294.43,0.0,0.0,75,21,2837
6025,7,293.03,0.0,0.0,75,21,3282
21478,7,274.35,0.0,0.0,75,2,341
27595,7,279.226,0.0,0.0,92,3,326
21172,7,262.21,0.0,0.0,90,22,1638
7870,7,294.38,0.0,0.0,56,0,642
39880,7,270.08,0.0,0.0,40,0,530
37377,7,300.96,0.0,0.0,1,23,2200
34754,7,294.22,0.0,0.0,75,19,3602
32170,7,283.16,0.0,0.0,40,21,3092
12446,7,259.64,0.0,0.0,1,23,1609
17699,7,289.3,0.0,0.0,90,21,2407
3413,7,268.03,0.0,0.0,90,18,4432
7070,7,291.35,0.0,0.0,8,0,639
42225,7,274.58,0.0,0.0,90,17,5142
9556,7,282.91,0.25,0.0,56,17,5674
31730,7,264.29,0.0,0.0,1,22,1601
1287,7,284.17,0.0,0.0,90,20,2702
23121,7,284.66,0.0,0.0,40,22,3240
36670,7,291.08,0.0,0.0,90,2,634
21273,7,260.79,0.0,0.0,90,2,821
20819,7,271.28,0.0,0.0,90,0,461
22368,7,275.79,0.0,0.0,1,0,1289
10831,7,264.86,0.0,0.0,64,20,2837
4160,7,271.65,0.0,0.0,1,18,4822
47615,7,296.2,0.0,0.0,40,22,1860
21999,7,273.0,0.0,0.0,1,23,915
11441,7,270.12,0.0,0.0,64,22,1343
30859,7,260.09,0.0,0.0,1,2,407
32606,7,285.4,0.0,0.0,75,17,6170
25444,7,297.92,0.0,0.0,20,22,2296
35759,7,301.28,0.0,0.0,40,18,4745
32004,7,276.42,0.0,0.0,90,3,373
46521,7,298.22,0.0,0.0,75,19,3272
10268,7,271.91,0.0,0.0,64,17,4412
712,7,273.63,0.0,0.0,90,3,443
15456,7,296.85,0.0,0.0,88,18,4172
13766,7,279.78,0.0,0.0,40,3,330
17614,7,294.93,0.0,0.0,1,21,3244
41228,7,260.44,0.0,0.0,75,0,1536
19395,7,282.15,0.0,0.0,1,22,1428
41129,7,270.8,0.0,0.0,90,17,6351
4255,7,271.01,0.0,0.0,90,3,321
11802,7,248.86,0.0,0.0,1,3,270
42056,7,275.0,0.0,0.0,90,2,391
8218,7,289.47,7.11,0.0,92,3,386
45746,7,301.93,0.0,0.0,75,21,2687
15290,7,297.96,0.0,0.0,1,22,2052
23743,7,290.77,0.0,0.0,90,20,2598
15723,7,292.43,0.0,0.0,1,22,2083
18263,7,295.28,0.0,0.0,1,22,1440
33156,7,282.9,0.0,0.0,75,19,4089
31303,7,270.65,0.0,0.0,40,21,3234
20948,7,270.51,0.0,0.0,1,1,312
26026,7,287.98,0.0,0.0,1,0,739
27200,7,275.216,0.0,0.0,0,23,2153
7090,7,295.72,0.0,0.0,44,20,3002
45604,7,290.16,0.0,0.0,1,2,372
20057,7,271.09,0.0,0.0,90,20,2649
36495,7,294.86,0.0,0.0,90,17,5995
34641,7,294.49,0.0,0.0,40,17,4175
750,7,279.82,0.0,0.0,40,17,5985
18874,7,285.59,0.0,0.0,90,17,6032
23911,7,291.36,0.0,0.0,90,17,5924
13998,7,279.47,0.74,0.0,90,19,2922
45515,7,299.51,0.0,0.0,40,21,2552
17131,7,295.45,0.0,0.0,1,21,3066
35240,7,293.43,0.0,0.0,1,0,674
6378,7,281.79,0.0,0.0,1,1,706
14095,7,290.08,0.0,0.0,12,19,3283
26133,7,295.63,0.0,0.0,1,22,1654
28048,7,287.65,0.0,0.0,1,17,3833
1646,7,280.65,0.0,0.0,90,17,3938
21488,7,274.35,0.0,0.0,40,20,2962
11178,7,250.55,0.0,0.0,75,3,309
7219,7,292.97,0.0,0.0,0,1,412
9701,7,268.27,0.0,0.0,64,3,376
39795,7,270.22,0.0,0.0,90,19,3550
28077,7,278.15,0.0,0.0,1,22,1239
36006,7,292.15,0.0,0.0,90,20,2872
41938,7,276.62,0.0,0.0,75,19,3267
38856,7,269.51,0.0,0.0,1,3,497
18294,7,293.79,2.62,0.0,40,3,367
